Cue,Answer,Shuffle,Stimuli Notes,Value
encyclopedia,,ON,6.16,906
enemy,,ON,4.375,907
engine,,ON,5.333333333,908
engineer,,ON,5.379310345,909
entertainer,,ON,4.964285714,910
entomologist,,ON,4.583333333,911
entree,,ON,5.28,912
envelope,,ON,5.64,913
environment,,ON,4.52173913,914
environmentalist,,ON,4.482758621,915
epidermis,,ON,5.636363636,916
equipment,,ON,5.28,917
eraser,,ON,5.791666667,918
erection,,ON,5.4,919
escalator,,ON,5.52,920
espresso,,ON,5.24,921
essay,,ON,4.333333333,922
evergreen,,ON,4.444444444,923
examiner,,ON,4.565217391,924
excavator,,ON,4.409090909,925
excrement,,ON,4.56,926
executioner,,ON,4.44,927
extinguisher,,ON,5.043478261,928
eye,,ON,5.72,929
eyeball,,ON,5.555555556,930
eyebath,,ON,4.368421053,931
eyedrop,,ON,5.48,932
eyeglass,,ON,5.958333333,933
eyeglasses,,ON,6.28,934
eyelash,,ON,5.423076923,935
eyelid,,ON,5.52173913,936
eyepiece,,ON,5.8,937
eyewash,,ON,5.4,938
fabric,,ON,6.08,939
face,,ON,5.857142857,940
factory,,ON,4.44,941
fag,,ON,4.8,942
fairground,,ON,4.608695652,943
family,,ON,5.291666667,944
fan,,ON,5.72,945
farm,,ON,5.035714286,946
farmer,,ON,5.08,947
farmhand,,ON,4.4,948
farmhouse,,ON,5.068965517,949
fastener,,ON,4.347826087,950
father,,ON,6.035714286,951
faucet,,ON,5.869565217,952
fauna,,ON,5,953
fawn,,ON,4.535714286,954
feast,,ON,4.384615385,955
feather,,ON,5.260869565,956
featherbed,,ON,5.434782609,957
fedora,,ON,6.291666667,958
feline,,ON,5.458333333,959
female,,ON,5.689655172,960
femur,,ON,4.5,961
fence,,ON,5.62962963,962
fender,,ON,4.791666667,963
Fern,,ON,5.005471956,964
ferret,,ON,5,965
ferryboat,,ON,5.083333333,966
fertilizer,,ON,5.217391304,967
festival,,ON,4.5,968
fiancee,,ON,5.652173913,969
fiddle,,ON,6.043478261,970
fieldstone,,ON,4.761904762,971
fig,,ON,5.083333333,972
figurine,,ON,5.791666667,973
file,,ON,5.041666667,974
fillet,,ON,4.32,975
film,,ON,4.32,976
finger,,ON,6,977
fingerboard,,ON,5.15,978
fingernail,,ON,5.88,979
fingerprint,,ON,4.291666667,980
fingertip,,ON,5.928571429,981
fir,,ON,4.272727273,982
firearm,,ON,5.814814815,983
firebox,,ON,4.363636364,984
firecracker,,ON,4.916666667,985
fireplace,,ON,5.458333333,986
firewood,,ON,5.72,987
firstborn,,ON,4.518518519,988
fish,,ON,5.592592593,989
fishbone,,ON,5.173913043,990
fisherman,,ON,4.851851852,991
fishpond,,ON,4.791666667,992
fist,,ON,6.08,993
fixture,,ON,5,994
flag,,ON,5.851851852,995
flagpole,,ON,4.785714286,996
flamethrower,,ON,4.740740741,997
flannel,,ON,4.869565217,998
flannels,,ON,5.681818182,999
flapjack,,ON,5.2,1000
flashbulb,,ON,4.375,1001
flashlight,,ON,5.869565217,1002
flask,,ON,5.416666667,1003
flatiron,,ON,5.590909091,1004
flaxseed,,ON,5.037037037,1005
fleece,,ON,4.5,1006
flesh,,ON,4.782608696,1007
floor,,ON,5.666666667,1008
floorboard,,ON,5.791666667,1009
flooring,,ON,4.565217391,1010
florist,,ON,4.444444444,1011
floss,,ON,5.166666667,1012
flounder,,ON,4.52173913,1013
flour,,ON,5.875,1014
flower,,ON,5.916666667,1015
flowerbed,,ON,5.041666667,1016
flowerpot,,ON,5,1017
fluid,,ON,4.923076923,1018
flute,,ON,5.75,1019
flycatcher,,ON,5.375,1020
flypaper,,ON,5.037037037,1021
flyswatter,,ON,5.703703704,1022
foghorn,,ON,4.583333333,1023
folder,,ON,6.260869565,1024
foliage,,ON,4.6,1025
fondue,,ON,4.92,1026
Food,,ON,6.470350404,1027
foodstuff,,ON,4.846153846,1028
foot,,ON,6,1029
football,,ON,6.12,1030
footballer,,ON,5.041666667,1031
footbath,,ON,5.090909091,1032
footboard,,ON,5.086956522,1033
footbridge,,ON,4.777777778,1034
footman,,ON,4.782608696,1035
footpad,,ON,5.041666667,1036
footpath,,ON,4.592592593,1037
footplate,,ON,4.875,1038
footstool,,ON,6.304347826,1039
footwear,,ON,6.434782609,1040
forceps,,ON,4.869565217,1041
ford,,ON,4.416666667,1042
forearm,,ON,5.782608696,1043
forefinger,,ON,5.16,1044
forehead,,ON,5.777777778,1045
forest,,ON,4.6,1046
fork,,ON,5.6,1047
forklift,,ON,5.541666667,1048
fossil,,ON,4.925925926,1049
fountain,,ON,5.208333333,1050
fountainhead,,ON,4.523809524,1051
foxhound,,ON,4.347826087,1052
frame,,ON,4.956521739,1053
frankfurter,,ON,5.708333333,1054
freezer,,ON,5.260869565,1055
fridge,,ON,6.166666667,1056
friend,,ON,5,1057
frog,,ON,5.125,1058
frosting,,ON,5,1059
fruit,,ON,6,1060
fruitcake,,ON,6,1061
fryer,,ON,5.541666667,1062
fudge,,ON,5.68,1063
fungus,,ON,4.32,1064
funnel,,ON,4.833333333,1065
furnace,,ON,4.68,1066
furnishings,,ON,6.166666667,1067
furniture,,ON,6.56,1068
gadget,,ON,5.52,1069
gambler,,ON,4.416666667,1070
game,,ON,4.518518519,1071
gangster,,ON,4.36,1072
garage,,ON,4.96,1073
garb,,ON,4.541666667,1074
garbage,,ON,4.96,1075
garden,,ON,5.913043478,1076
gardener,,ON,4.958333333,1077
gardenia,,ON,4.476190476,1078
garland,,ON,5.166666667,1079
garlic,,ON,6.32,1080
garment,,ON,5.826086957,1081
garnets,,ON,4.65,1082
garter,,ON,4.904761905,1083
gasket,,ON,4.846153846,1084
gate,,ON,5.956521739,1085
gatehouse,,ON,4.464285714,1086
gatekeeper,,ON,4.44,1087
gauze,,ON,5.88,1088
gavel,,ON,4.545454545,1089
gazebo,,ON,5.25,1090
gear,,ON,4.695652174,1091
gearbox,,ON,5.041666667,1092
gem,,ON,5.517241379,1093
generator,,ON,4.47826087,1094
genital,,ON,5.826086957,1095
genitalia,,ON,5.64,1096
genitals,,ON,6.130434783,1097
gentleman,,ON,4.961538462,1098
geranium,,ON,4.695652174,1099
germ,,ON,4.333333333,1100
giblets,,ON,4.714285714,1101
gift,,ON,5.380952381,1102
gin,,ON,5.074074074,1103
ginger,,ON,5.32,1104
gingerbread,,ON,5.48,1105
gingersnap,,ON,4.703703704,1106
girdle,,ON,5.52173913,1107
girl,,ON,5.52,1108
girlfriend,,ON,5.730769231,1109
glass,,ON,6.12,1110
glassblower,,ON,4.52173913,1111
glasses,,ON,6.541666667,1112
glassware,,ON,5.964285714,1113
glider,,ON,4.5,1114
glitter,,ON,4.434782609,1115
globe,,ON,5.28,1116
glove,,ON,6.458333333,1117
glue,,ON,5.043478261,1118
glycerine,,ON,4.434782609,1119
goalkeeper,,ON,4.458333333,1120
goalpost,,ON,4.84,1121
goat,,ON,4.8,1122
goatee,,ON,4.375,1123
goatskin,,ON,4.44,1124
goblet,,ON,5.826086957,1125
goddaughter,,ON,5.04,1126
godfather,,ON,5.043478261,1127
godmother,,ON,5.19047619,1128
godparent,,ON,5.260869565,1129
goggle,,ON,4.458333333,1130
goggles,,ON,6.125,1131
gold,,ON,4.75,1132
goldfish,,ON,4.739130435,1133
goldsmith,,ON,4.375,1134
golf,,ON,4.76,1135
golfer,,ON,4.583333333,1136
gondola,,ON,4.916666667,1137
goose,,ON,5.260869565,1138
gooseberry,,ON,5.041666667,1139
goulash,,ON,4.846153846,1140
gourd,,ON,5.208333333,1141
gown,,ON,6.36,1142
grain,,ON,5.217391304,1143
gramophone,,ON,5.25,1144
grandchild,,ON,5.24,1145
granddaughter,,ON,5,1146
grandfather,,ON,5.833333333,1147
grandma,,ON,5.769230769,1148
grandnephew,,ON,5.08,1149
grandniece,,ON,4.708333333,1150
grandpa,,ON,5.76,1151
grandparent,,ON,5.56,1152
grandson,,ON,5.785714286,1153
granite,,ON,4.666666667,1154
granny,,ON,5.083333333,1155
grape,,ON,6.214285714,1156
grapefruit,,ON,5.96,1157
grapevine,,ON,4.869565217,1158
graphite,,ON,4.590909091,1159
grass,,ON,5.454545455,1160
Grasshopper,,ON,4.753721245,1161
grater,,ON,4.92,1162
grave,,ON,4.730769231,1163
gravel,,ON,5.461538462,1164
gravestone,,ON,4.875,1165
graveyard,,ON,4.608695652,1166
gravy,,ON,5.333333333,1167
grease,,ON,4.666666667,1168
greenback,,ON,4.904761905,1169
greenery,,ON,4.375,1170
greenhouse,,ON,5.260869565,1171
greens,,ON,4.5,1172
grenade,,ON,5.2,1173
greyhound,,ON,4.636363636,1174
griddle,,ON,5.739130435,1175
grill,,ON,5.72,1176
grits,,ON,5.291666667,1177
groceries,,ON,5.962962963,1178
grocery,,ON,5.068965517,1179
groin,,ON,5.72,1180
groom,,ON,5,1181
ground,,ON,5.875,1182
groundsman,,ON,4.333333333,1183
guard,,ON,5,1184
guardhouse,,ON,4.28,1185
guardrail,,ON,4.36,1186
guardsman,,ON,4.481481481,1187
guest,,ON,4.857142857,1188
guesthouse,,ON,4.913043478,1189
guestroom,,ON,4.538461538,1190
guidebook,,ON,5.791666667,1191
guillotine,,ON,4.52173913,1192
Guitar,,ON,6.293243243,1193
guitarist,,ON,4.75,1194
gum,,ON,6.36,1195
gumbo,,ON,4.619047619,1196
gumdrop,,ON,5.875,1197
gun,,ON,6.12,1198
gunfighter,,ON,4.52,1199
gunnysack,,ON,4.666666667,1200
gunpowder,,ON,4.96,1201
guy,,ON,5.84,1202
gym,,ON,4.958333333,1203
gymnasium,,ON,4.464285714,1204
gymnast,,ON,5,1205
gynecologist,,ON,4.833333333,1206
gyroscope,,ON,4.814814815,1207
hailstone,,ON,5,1208
hair,,ON,6.318181818,1209
hairbrush,,ON,6.48,1210
hairdo,,ON,5.08,1211
hairdresser,,ON,5.384615385,1212
hairline,,ON,4.92,1213
hairnet,,ON,5.458333333,1214
hairpiece,,ON,5.956521739,1215
hairpin,,ON,6.125,1216
hairstyle,,ON,4.68,1217
hairstylist,,ON,5.041666667,1218
hall,,ON,4.346153846,1219
hallway,,ON,4.708333333,1220
ham,,ON,5.541666667,1221
hamburger,,ON,6.148148148,1222
hammer,,ON,6.173913043,1223
hammock,,ON,6.166666667,1224
hamper,,ON,4.4,1225
hamster,,ON,5.583333333,1226
hamstring,,ON,5.08,1227
hand,,ON,6.44,1228
handbag,,ON,6,1229
handball,,ON,5.75,1230
handbook,,ON,5.782608696,1231
handbrake,,ON,5.083333333,1232
handcart,,ON,5.6,1233
handclap,,ON,4.434782609,1234
handclasp,,ON,4.681818182,1235
handgun,,ON,5.761904762,1236
handhold,,ON,5.045454545,1237
handkerchief,,ON,5.72,1238
handle,,ON,4.958333333,1239
handlebar,,ON,5.384615385,1240
handrail,,ON,5.227272727,1241
handsaw,,ON,6.076923077,1242
handshake,,ON,5.636363636,1243
handwork,,ON,4.928571429,1244
hanger,,ON,5.291666667,1245
hangnail,,ON,5.814814815,1246
hanky,,ON,4.481481481,1247
hardcover,,ON,4.652173913,1248
hardware,,ON,5.52,1249
hardwood,,ON,5.076923077,1250
harmonica,,ON,6.416666667,1251
harness,,ON,4.4,1252
harp,,ON,5.8,1253
harpist,,ON,4.304347826,1254
harpsichord,,ON,4.904761905,1255
harvest,,ON,4.464285714,1256
hashish,,ON,4.909090909,1257
hat,,ON,6.44,1258
hatband,,ON,5.16,1259
hatchback,,ON,4.818181818,1260
hatchet,,ON,5.791666667,1261
haystack,,ON,4.956521739,1262
head,,ON,5.48,1263
headboard,,ON,5.52,1264
headdress,,ON,5.541666667,1265
headgear,,ON,5.625,1266
headlight,,ON,4.538461538,1267
headmistress,,ON,4.555555556,1268
headphones,,ON,6.083333333,1269
headpiece,,ON,5.347826087,1270
headrest,,ON,5.346153846,1271
heads,,ON,4.28,1272
headset,,ON,6,1273
hearse,,ON,4.928571429,1274
hedgehog,,ON,5.043478261,1275
heel,,ON,4.666666667,1276
helicopter,,ON,5.178571429,1277
helmet,,ON,6.111111111,1278
hen,,ON,4.652173913,1279
herb,,ON,5.826086957,1280
herbivore,,ON,4.363636364,1281
heroin,,ON,4.423076923,1282
herring,,ON,4.409090909,1283
hibachi,,ON,4.666666667,1284
hibiscus,,ON,4.952380952,1285
hickory,,ON,4.357142857,1286
hiker,,ON,5.260869565,1287
hill,,ON,4.535714286,1288
him,,ON,4.47826087,1289
hinge,,ON,4.333333333,1290
hip,,ON,5.086956522,1291
hippie,,ON,4.56,1292
hitchhiker,,ON,4.375,1293
hoe,,ON,5.545454545,1294
hog,,ON,4.407407407,1295
holder,,ON,4.28,1296
holding,,ON,4.428571429,1297
holster,,ON,4.68,1298
home,,ON,5.434782609,1299
homemaker,,ON,5.285714286,1300
homework,,ON,5.32,1301
honey,,ON,5.434782609,1302
honeycomb,,ON,4.695652174,1303
honeydew,,ON,5.444444444,1304
honeysuckle,,ON,5.375,1305
hood,,ON,5.44,1306
hook,,ON,5,1307
hookah,,ON,6.25,1308
hookers,,ON,5.08,1309
hoop,,ON,5.296296296,1310
horn,,ON,5.291666667,1311
horse,,ON,5.88,1312
horsefly,,ON,4.32,1313
horseman,,ON,4.28,1314
horseradish,,ON,5.24,1315
horseshoe,,ON,5.2,1316
horsewhip,,ON,4.652173913,1317
hose,,ON,5.565217391,1318
hosiery,,ON,5.565217391,1319
hostel,,ON,4.708333333,1320
hostess,,ON,5.214285714,1321
hotel,,ON,5.695652174,1322
hotplate,,ON,5.230769231,1323
hound,,ON,4.962962963,1324
hourglass,,ON,4.583333333,1325
house,,ON,5.782608696,1326
houseboat,,ON,4.956521739,1327
houseboy,,ON,4.583333333,1328
housecoat,,ON,5.653846154,1329
housefly,,ON,4.541666667,1330
housekeeper,,ON,4.458333333,1331
housemaid,,ON,4.84,1332
housewife,,ON,5.2,1333
hubcap,,ON,4.833333333,1334
hug,,ON,4.652173913,1335
human,,ON,5.666666667,1336
hurdle,,ON,4.36,1337
husband,,ON,6.041666667,1338
husk,,ON,4.304347826,1339
husky,,ON,4.892857143,1340
hut,,ON,5.130434783,1341
hutch,,ON,4.708333333,1342
hypnotist,,ON,4.44,1343
ice,,ON,5.458333333,1344
iceboat,,ON,4.37037037,1345
icebox,,ON,5.181818182,1346
icepick,,ON,5.416666667,1347
icing,,ON,4.76,1348
igloo,,ON,4.851851852,1349
iguana,,ON,5.166666667,1350
illustrator,,ON,4.48,1351
incubator,,ON,4.291666667,1352
infant,,ON,6.038461538,1353
ingredient,,ON,4.793103448,1354
ingredients,,ON,4.958333333,1355
ink,,ON,5.56,1356
insect,,ON,5.125,1357
insole,,ON,4.454545455,1358
inspector,,ON,4.391304348,1359
instructor,,ON,4.583333333,1360
instrument,,ON,5.739130435,1361
insulin,,ON,4.625,1362
intercom,,ON,4.695652174,1363
intern,,ON,4.791666667,1364
interviewer,,ON,4.75,1365
inventor,,ON,4.391304348,1366
investigator,,ON,4.888888889,1367
iron,,ON,5.538461538,1368
item,,ON,5.739130435,1369
jacket,,ON,6.333333333,1370
jaguar,,ON,4.826086957,1371
jam,,ON,5.173913043,1372
jar,,ON,6.208333333,1373
jasmine,,ON,4.32,1374
javelin,,ON,5.833333333,1375
jaw,,ON,5.5,1376
jawbreaker,,ON,5.28,1377
jean,,ON,5.956521739,1378
jeans,,ON,6.44,1379
jeep,,ON,5.409090909,1380
jelly,,ON,5.48,1381
jersey,,ON,5.8,1382
jet,,ON,5.041666667,1383
jewel,,ON,5.44,1384
jeweler,,ON,4.695652174,1385
jewelry,,ON,6.576923077,1386
jockstrap,,ON,5.739130435,1387
jogger,,ON,5,1388
joint,,ON,4.375,1389
journal,,ON,6,1390
journalist,,ON,4.5,1391
joystick,,ON,6.12,1392
juice,,ON,5.739130435,1393
jukebox,,ON,5.8,1394
jumper,,ON,4.296296296,1395
junk,,ON,4.962962963,1396
jurist,,ON,4.380952381,1397
juror,,ON,4.782608696,1398
kale,,ON,5.652173913,1399
kaleidoscope,,ON,5.84,1400
kazoo,,ON,5.6,1401
kebab,,ON,5.916666667,1402
keepsake,,ON,4.75,1403
keg,,ON,4.962962963,1404
kelp,,ON,4.826086957,1405
kerchief,,ON,5.666666667,1406
kernel,,ON,4.5,1407
ketchup,,ON,6.304347826,1408
kettle,,ON,5.44,1409
kettledrum,,ON,4.916666667,1410
key,,ON,6.28,1411
keyboard,,ON,6.08,1412
keyhole,,ON,5.44,1413
kid,,ON,5.68,1414
kidney,,ON,4.68,1415
kids,,ON,6.44,1416
kiln,,ON,4.304347826,1417
kilt,,ON,5.04,1418
kin,,ON,4.47826087,1419
kindle,,ON,4.4,1420
kindling,,ON,4.583333333,1421
kiss,,ON,4.571428571,1422
kissing,,ON,5.458333333,1423
kit,,ON,4.739130435,1424
kitchen,,ON,5.625,1425
kitchenette,,ON,4.782608696,1426
kite,,ON,5.8,1427
kitten,,ON,6.4,1428
kitty,,ON,6.043478261,1429
kiwi,,ON,6.08,1430
kleenex,,ON,6.043478261,1431
knapsack,,ON,5.84,1432
knee,,ON,5.818181818,1433
kneecap,,ON,5.714285714,1434
knickers,,ON,5.5,1435
knitting,,ON,4.304347826,1436
knob,,ON,5.888888889,1437
knot,,ON,5.76,1438
knuckle,,ON,5.76,1439
knuckles,,ON,5.37037037,1440
kumquat,,ON,5.619047619,1441
label,,ON,5.375,1442
laboratory,,ON,4.739130435,1443
labrador,,ON,5.074074074,1444
lace,,ON,4.869565217,1445
lad,,ON,4.36,1446
Ladder,,ON,6.117567568,1447
ladle,,ON,4.84,1448
lady,,ON,5.32,1449
ladybug,,ON,4.875,1450
lager,,ON,4.695652174,1451
lake,,ON,5.035714286,1452
lamb,,ON,4.444444444,1453
lambskin,,ON,4.416666667,1454
lamp,,ON,6.083333333,1455
lamplight,,ON,4.291666667,1456
lamplighter,,ON,4.263157895,1457
lampshade,,ON,5.296296296,1458
lance,,ON,4.571428571,1459
land,,ON,5.56,1460
landlady,,ON,4.76,1461
landscape,,ON,4.384615385,1462
lantern,,ON,5.653846154,1463
lanyard,,ON,5.416666667,1464
lapdog,,ON,4.739130435,1465
larvae,,ON,4.375,1466
laryngoscope,,ON,4.411764706,1467
lasso,,ON,5.555555556,1468
latch,,ON,5.541666667,1469
latex,,ON,5.086956522,1470
latrine,,ON,6.333333333,1471
laundry,,ON,6.208333333,1472
lavatory,,ON,5.620689655,1473
lawn,,ON,5.695652174,1474
lawyer,,ON,4.625,1475
laxative,,ON,5.206896552,1476
Leaf,,ON,5.584345479,1477
leaflet,,ON,5.956521739,1478
leash,,ON,5.708333333,1479
leather,,ON,5.576923077,1480
leaves,,ON,5.846153846,1481
ledge,,ON,4.541666667,1482
ledger,,ON,4.583333333,1483
leech,,ON,4.291666667,1484
leftovers,,ON,5.625,1485
leg,,ON,5.875,1486
leggings,,ON,6.130434783,1487
lei,,ON,5.058823529,1488
lemon,,ON,6.08,1489
lemonade,,ON,5.409090909,1490
lens,,ON,5.115384615,1491
leopard,,ON,5.260869565,1492
leotard,,ON,5.363636364,1493
lesion,,ON,4.481481481,1494
letter,,ON,5.259259259,1495
letterbox,,ON,4.56,1496
lettuce,,ON,6.083333333,1497
lever,,ON,5.038461538,1498
library,,ON,4.391304348,1499
lice,,ON,5,1500
licence,,ON,4.76,1501
lick,,ON,4.652173913,1502
lid,,ON,5.428571429,1503
lifeboat,,ON,5.333333333,1504
lifebuoy,,ON,4.260869565,1505
lifeguard,,ON,4.96,1506
lighthouse,,ON,4.791666667,1507
lilac,,ON,5,1508
lilly,,ON,4.590909091,1509
lily,,ON,4.884615385,1510
limb,,ON,5.703703704,1511
lime,,ON,5.52,1512
limeade,,ON,4.75,1513
limes,,ON,5.782608696,1514
limestone,,ON,4.565217391,1515
limousine,,ON,5.565217391,1516
linen,,ON,5.875,1517
lingerie,,ON,5.72,1518
linoleum,,ON,4.62962963,1519
lint,,ON,5.04,1520
lip,,ON,5.52173913,1521
lipstick,,ON,5.928571429,1522
liqueur,,ON,5.666666667,1523
liquid,,ON,5.260869565,1524
liquor,,ON,5.961538462,1525
litter,,ON,5.034482759,1526
liverwurst,,ON,4.708333333,1527
livestock,,ON,5.041666667,1528
lizard,,ON,4.925925926,1529
llama,,ON,4.75,1530
loaf,,ON,4.458333333,1531
lobbyist,,ON,4.4,1532
lobe,,ON,4.47826087,1533
lobster,,ON,4.92,1534
lock,,ON,5.173913043,1535
locker,,ON,5.538461538,1536
locket,,ON,5.333333333,1537
locksmith,,ON,4.8,1538
lodge,,ON,4.833333333,1539
lodging,,ON,4.620689655,1540
log,,ON,5.692307692,1541
logbook,,ON,5.565217391,1542
loin,,ON,4.391304348,1543
loincloth,,ON,4.833333333,1544
lollipop,,ON,6.48,1545
longbow,,ON,5.285714286,1546
loo,,ON,4.952380952,1547
lotion,,ON,6.28,1548
loudspeaker,,ON,4.625,1549
lounge,,ON,4.714285714,1550
lounger,,ON,4.692307692,1551
lovebird,,ON,4.4,1552
lozenge,,ON,5.4,1553
lubricant,,ON,5.76,1554
lubrication,,ON,4.333333333,1555
luggage,,ON,5.304347826,1556
lumber,,ON,5.217391304,1557
lump,,ON,4.5,1558
lunch,,ON,6.043478261,1559
lunchroom,,ON,4.565217391,1560
lyre,,ON,4.45,1561
macaroni,,ON,5.62962963,1562
macaroon,,ON,4.346153846,1563
mace,,ON,5.12,1564
machete,,ON,5.791666667,1565
machetes,,ON,5.260869565,1566
machine,,ON,5.791666667,1567
machinery,,ON,5.416666667,1568
magazine,,ON,6.166666667,1569
maggot,,ON,4.44,1570
magician,,ON,4.5,1571
magnet,,ON,5.615384615,1572
magnolia,,ON,5.416666667,1573
maid,,ON,4.458333333,1574
maiden,,ON,4.44,1575
maidservant,,ON,4.333333333,1576
mail,,ON,6.125,1577
mailbag,,ON,5.041666667,1578
maize,,ON,5.416666667,1579
makeup,,ON,6,1580
male,,ON,5.5,1581
mall,,ON,4.36,1582
mallard,,ON,4.772727273,1583
mallet,,ON,5.56,1584
mammal,,ON,5.291666667,1585
man,,ON,5.346153846,1586
mandolin,,ON,5.304347826,1587
mango,,ON,6.24,1588
manhole,,ON,4.72,1589
manicure,,ON,4.730769231,1590
manicurist,,ON,4.916666667,1591
mannequin,,ON,4.48,1592
mansion,,ON,4.52173913,1593
mansions,,ON,4.260869565,1594
mantel,,ON,5,1595
mantelpiece,,ON,4.285714286,1596
mantle,,ON,4.807692308,1597
manure,,ON,4.708333333,1598
manuscript,,ON,5.083333333,1599
map,,ON,5.481481481,1600
maple,,ON,4.32,1601
marble,,ON,5.48,1602
marbles,,ON,5.75,1603
margarine,,ON,5.56,1604
marigold,,ON,4.75,1605
marijuana,,ON,6.04,1606
marionette,,ON,4.333333333,1607
marketeer,,ON,4.5,1608
marksman,,ON,4.291666667,1609
marmalade,,ON,6.041666667,1610
marshmallow,,ON,6.173913043,1611
mascara,,ON,5.703703704,1612
mascot,,ON,4.32,1613
mask,,ON,5.92,1614
masseur,,ON,5.6,1615
masseuse,,ON,5.086956522,1616
mastiff,,ON,5,1617
masturbate,,ON,4.826086957,1618
mat,,ON,5.814814815,1619
match,,ON,4.565217391,1620
matchbox,,ON,5.875,1621
matchstick,,ON,6.103448276,1622
matchwood,,ON,5.210526316,1623
mathematician,,ON,4.272727273,1624
matter,,ON,4.4,1625
mattress,,ON,6.72,1626
mayo,,ON,5.956521739,1627
mayonnaise,,ON,5.523809524,1628
mayor,,ON,4.28,1629
me,,ON,5.708333333,1630
meadow,,ON,4.391304348,1631
meal,,ON,5.958333333,1632
meat,,ON,5.52173913,1633
medal,,ON,5.608695652,1634
medallion,,ON,5.541666667,1635
medic,,ON,5.217391304,1636
medication,,ON,6.28,1637
medicine,,ON,5.692307692,1638
medics,,ON,4.28,1639
megaphone,,ON,6.2,1640
melon,,ON,5.681818182,1641
memo,,ON,5.04,1642
memorabilia,,ON,4.434782609,1643
men,,ON,5.72,1644
mentor,,ON,4.347826087,1645
menu,,ON,5.869565217,1646
merchandise,,ON,5.833333333,1647
merchant,,ON,4.5,1648
merchantman,,ON,4.5,1649
metal,,ON,5.130434783,1650
metalworker,,ON,4.8,1651
meteorologist,,ON,4.875,1652
mice,,ON,5,1653
microphone,,ON,6.043478261,1654
Microscope,,ON,5.721024259,1655
microwave,,ON,5.28,1656
midget,,ON,4.821428571,1657
midshipman,,ON,4.352941176,1658
midwife,,ON,5,1659
milk,,ON,5.956521739,1660
milkshake,,ON,6.4,1661
mincemeat,,ON,5.083333333,1662
minister,,ON,4.84,1663
mink,,ON,4.904761905,1664
minnow,,ON,4.416666667,1665
mint,,ON,5.76,1666
mirror,,ON,6.086956522,1667
mistletoe,,ON,4.592592593,1668
mistress,,ON,5,1669
mitt,,ON,6.08,1670
mitten,,ON,6.041666667,1671
mixer,,ON,5,1672
moccasin,,ON,5.458333333,1673
model,,ON,5.086956522,1674
molasses,,ON,5,1675
mommy,,ON,5.434782609,1676
money,,ON,6.291666667,1677
moneybags,,ON,5,1678
mongoose,,ON,4.5,1679
monk,,ON,5.173913043,1680
monument,,ON,4.52,1681
moonshine,,ON,5.260869565,1682
mop,,ON,6.192307692,1683
morphine,,ON,5.32,1684
morsel,,ON,4.833333333,1685
mortician,,ON,4.833333333,1686
mosquito,,ON,4.4,1687
moss,,ON,4.565217391,1688
motel,,ON,4.48,1689
moth,,ON,4.84,1690
mothball,,ON,5.12,1691
mother,,ON,5.52,1692
motor,,ON,4.92,1693
motorbike,,ON,6.347826087,1694
motorboat,,ON,5.304347826,1695
motorcycle,,ON,5.555555556,1696
motorcyclist,,ON,4.52,1697
motorist,,ON,5.12,1698
mountain,,ON,4.307692308,1699
mountainside,,ON,4.708333333,1700
mouse,,ON,5.24,1701
mousetrap,,ON,4.916666667,1702
mousse,,ON,5.260869565,1703
moustache,,ON,5.347826087,1704
mouth,,ON,6.304347826,1705
mouthpiece,,ON,5.304347826,1706
mouthwash,,ON,6.230769231,1707
mucous,,ON,5.04,1708
mucus,,ON,4.88,1709
mud,,ON,5.56,1710
muffin,,ON,5.875,1711
muffler,,ON,4.75,1712
Mug,,ON,6.13900135,1713
mulberry,,ON,4.703703704,1714
mulch,,ON,4.625,1715
mule,,ON,4.318181818,1716
mullet,,ON,4.518518519,1717
mullets,,ON,4.304347826,1718
mum,,ON,4.416666667,1719
munitions,,ON,4.80952381,1720
muscle,,ON,5.12,1721
museum,,ON,4.333333333,1722
mushroom,,ON,5.333333333,1723
musician,,ON,4.47826087,1724
musket,,ON,5.217391304,1725
mustache,,ON,5.620689655,1726
mustard,,ON,5.8,1727
mutt,,ON,4.958333333,1728
mutton,,ON,5,1729
muzzle,,ON,4.391304348,1730
myself,,ON,5.038461538,1731
nail,,ON,5.541666667,1732
nameplate,,ON,4.84,1733
nanny,,ON,4.6,1734
napkin,,ON,6.333333333,1735
narcotics,,ON,4.956521739,1736
navel,,ON,5,1737
neck,,ON,6.12,1738
neckband,,ON,5.217391304,1739
neckerchief,,ON,5.347826087,1740
necklace,,ON,5.821428571,1741
necktie,,ON,6.043478261,1742
neckwear,,ON,5.652173913,1743
nectar,,ON,4.608695652,1744
needle,,ON,5.739130435,1745
needlepoint,,ON,4.576923077,1746
needles,,ON,5.416666667,1747
needlework,,ON,4.692307692,1748
negligee,,ON,4.75,1749
nephew,,ON,5.16,1750
net,,ON,5.208333333,1751
nettle,,ON,4.529411765,1752
neurologist,,ON,4.384615385,1753
newlyweds,,ON,4.772727273,1754
newsagent,,ON,4.333333333,1755
newsboy,,ON,4.869565217,1756
newscaster,,ON,4.347826087,1757
newsletter,,ON,5.826086957,1758
newsman,,ON,4.285714286,1759
newspaper,,ON,5.76,1760
newspaperman,,ON,4.48,1761
newsprint,,ON,4.260869565,1762
newsreader,,ON,4.826086957,1763
newsstand,,ON,5.458333333,1764
newt,,ON,4.391304348,1765
