Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
ukulele,throwing,throwing,throw,VERB,
ukulele,breaking,breaking,break,VERB,
ukulele,using it as a weapon,using,use,VERB,
ukulele,using it as a weapon,weapon,weapon,VERB,
ukulele,standing on,standing,stand,VERB,
ukulele,sitting on,sitting,sit,VERB,
ukulele,using it to stack things on,using,use,VERB,
ukulele,using it to stack things on,stack,stack,VERB,
ukulele,using it to stack things on,things,thing,NOUN,UCONN
ukulele,licking,licking,lick,VERB,
wiper,wiping,wiping,wipe,VERB,
wiper,sitting on,sitting,sit,VERB,
wiper,standing on,standing,stand,VERB,
wiper,throwing,throwing,throw,VERB,
wiper,ripping,ripping,rip,VERB,
wiper,very small blanket,small,small,ADJ,
wiper,very small blanket,blanket,blanket,NOUN,UCONN
uniform,wearing,wearing,wear,VERB,
uniform,ripping,ripping,rip,VERB,
uniform,standing on,standing,stand,VERB,
uniform,sitting on,sitting,sit,VERB,
uniform,putting it on a mannequin,putting,put,VERB,
uniform,putting it on a mannequin,mannequin,mannequin,NOUN,UCONN
uniform,folding,folding,fold,VERB,
uniform,wiping up something,wiping,wipe,VERB,
uniform,wiping up something,something,something,PRON,
uniform,laying on a surface,laying,lay,VERB,
uniform,laying on a surface,surface,surface,NOUN,UCONN
bus,riding,riding,ride,VERB,
bus,driving,driving,drive,VERB,
bus,sitting on or in,sitting,sit,VERB,
bus,standing on or in,standing,stand,VERB,
bus,holding on to the side of while riding,holding,hold,NOUN,UCONN
bus,holding on to the side of while riding,side,side,NOUN,UCONN
bus,holding on to the side of while riding,riding,ride,VERB,
bus,kicking,kicking,kick,VERB,
bus,laying on or in,laying,lay,VERB,
bus,punching,punching,punche,VERB,
bus,walking through the doors,walking,walk,VERB,
bus,walking through the doors,doors,door,NOUN,UCONN
bus,walking in,walking,walk,VERB,
grandfather,talking with,talking,talk,VERB,
grandfather,punching,punching,punche,VERB,
grandfather,kicking,kicking,kick,VERB,
grandfather,slapping,slapping,slap,VERB,
grandfather,shaking hands,shaking,shak,VERB,
grandfather,shaking hands,hands,hand,NOUN,UCONN
grandfather,high fiving,high,high five,VERB,
grandfather,high fiving,diving,dive,VERB,
grandfather,patting,patting,pat,VERB,
grandfather,giving a haircut,giving,give,VERB,
grandfather,giving a haircut,haircut,haircut,NOUN,UCONN
grandfather,doing his nails,nails,nails,NOUN,UCONN
grandfather,looking at,looking,look,VERB,
grandfather,tossing,tossing,toss,VERB,
grandfather,catching,catching,catch,VERB,
grandfather,putting clothes on,putting,put,VERB,
grandfather,putting clothes on,clothes,clothes,NOUN,UCONN
cornmeal,eating,eating,eat,VERB,
cornmeal,cooking,cooking,cook,VERB,
cornmeal,throwing,throwing,throw,VERB,
cornmeal,sitting on,sitting,sit,VERB,
cornmeal,standing on,standing,stand,VERB,
cornmeal,holding,holding,hold,VERB,
stenographer,throwing,throwing,throw,VERB,
stenographer,standing on,standing,stand,VERB,
stenographer,sitting on,sitting,sit,VERB,
stenographer,graphing whatever it is that this thing graphs,graphing,graph,VERB,
stenographer,graphing whatever it is that this thing graphs,whatever,whatever,DET,
stenographer,graphing whatever it is that this thing graphs,thing,thing,NOUN,UCONN
stenographer,graphing whatever it is that this thing graphs,graphs,graph,VERB,
stenographer,punching,punching,punche,VERB,
stenographer,kicking,kicking,kick,VERB,
stenographer,holding,holding,hold,VERB,
stenographer,dropping,dropping,drop,VERB,
scanner,scanning,scanning,scan,VERB,
scanner,throwing,throwing,throw,VERB,
scanner,holding,holding,hold,VERB,
scanner,dropping,dropping,drop,VERB,
scanner,standing on,standing,stand,VERB,
scanner,sitting on,sitting,sit,VERB,
scanner,putting on your head,putting,put,VERB,
scanner,putting on your head,head,head,NOUN,UCONN
scanner,breaking,breaking,break,VERB,
crib,lying in,lying,lie,VERB,
crib,sleeping in,sleeping,sleep,VERB,
crib,napping in (they're different),napping,nap,VERB,
crib,napping in (they're different),different,different,ADJ,
crib,breaking,breaking,break,VERB,
crib,standing in,standing,stand,VERB,
crib,sitting in,sitting,sit,VERB,
crib,holding,holding,hold,VERB,
crib,yelling at,yelling,yell,VERB,
crib,punching,punching,punche,VERB,
crib,kicking,kicking,kick,VERB,
Sailboat,sailing,sailing,sail,VERB,
Sailboat,boating,boating,boate,VERB,
Sailboat,sitting in,sitting,sit,VERB,
Sailboat,standing in,standing,stand,VERB,
Sailboat,lying in,lying,lie,VERB,
Sailboat,punching,punching,punche,VERB,
Sailboat,kicking,kicking,kick,VERB,
Sailboat,biting,biting,bite,VERB,
Sailboat,crashing into something,crashing,crash,VERB,
Sailboat,crashing into something,something,something,PRON,
spout,drinking out of,drinking,drink,VERB,
spout,covering,covering,cover,VERB,
spout,punching,punching,punche,VERB,
spout,kicking,kicking,kick,VERB,
spout,slapping,slapping,slap,VERB,
spout,putting things in,putting,put,VERB,
spout,putting things in,things,thing,NOUN,UCONN
treat,eating,eating,eat,VERB,
treat,breaking,breaking,break,VERB,
treat,throwing,throwing,throw,VERB,
treat,sitting on,sitting,sit,VERB,
treat,standing on,standing,stand,VERB,
treat,giving away,giving,give,VERB,
treat,giving away,away,away,ADV,
treat,punching,punching,punche,VERB,
treat,kicking,kicking,kick,VERB,
youngster,punching,punching,punche,VERB,
youngster,kicking,kicking,kick,VERB,
youngster,throwing,throwing,throw,VERB,
youngster,talking to,talking,talk,VERB,
youngster,slapping,slapping,slap,VERB,
youngster,shaking hands,shaking,shak,VERB,
youngster,shaking hands,hands,hand,NOUN,UCONN
youngster,patting,patting,pat,VERB,
youngster,giving a haircut,giving,give,VERB,
youngster,giving a haircut,haircut,haircut,NOUN,UCONN
youngster,holding,holding,hold,VERB,
youngster,hugging,hugging,hug,VERB,
youngster,yelling at,yelling,yell,VERB,
paintbrush,painting,painting,paint,VERB,
paintbrush,brushing,brushing,brush,VERB,
paintbrush,snapping,snapping,snap,VERB,
paintbrush,standing on,standing,stand,VERB,
paintbrush,sitting on,sitting,sit,VERB,
paintbrush,throwing,throwing,throw,VERB,
paintbrush,holding,holding,hold,VERB,
paintbrush,dropping,dropping,drop,VERB,
paintbrush,using as a weapon,using,use,VERB,
paintbrush,using as a weapon,weapon,weapon,VERB,
paintbrush,holding in mouth,holding,hold,VERB,
paintbrush,holding in mouth,mouth,mouth,NOUN,UCONN
paintbrush,tickling,tickling,tickle,VERB,
bedclothes,wearing,wearing,wear,VERB,
bedclothes,sleeping in,sleeping,sleep,VERB,
bedclothes,ripping,ripping,rip,VERB,
bedclothes,throwing,throwing,throw,VERB,
bedclothes,standing on,standing,stand,VERB,
bedclothes,sitting on,sitting,sit,VERB,
bedclothes,holding,holding,hold,VERB,UCONN
bedclothes,dropping,dropping,drop,VERB,
bedclothes,washing,washing,wash,VERB,
protractor,measuring,measuring,measure,VERB,
protractor,throwing,throwing,throw,VERB,
kumquat,sleeping on,sleeping,sleep,VERB,
me,shaking my hand,shaking,shak,VERB,
me,shaking my hand,hand,hand,NOUN,UCONN
me,slapping,slapping,slap,VERB,
me,kicking,kicking,kick,VERB,
me,punching,punching,punche,VERB,
me,standing,standing,stand,VERB,
me,sitting,sitting,sit,VERB,
me,lying,lying,lie,VERB,
me,talking,talking,talk,VERB,
me,moving,moving,move,VERB,
me,patting,patting,pat,VERB,
me,wearing clothes,wearing,wear,VERB,
me,wearing clothes,clothes,clothes,NOUN,UCONN
breakfast,eating,eating,eat,VERB,
breakfast,cooking,cooking,cook,VERB,
breakfast,throwing,throwing,throw,VERB,
skirt,wearing,wearing,wear,VERB,
skirt,ripping,ripping,rip,VERB,
skirt,holding,holding,hold,VERB,
skirt,throwing,throwing,throw,VERB,
skirt,washing,washing,wash,VERB,
fertilizer,fertilizing,fertilizing,fertilize,VERB,
committeewoman,slapping,slapping,slap,VERB,
committeewoman,punching,punching,punche,VERB,
committeewoman,kicking,kicking,kick,VERB,
committeewoman,talking to,talking,talk,VERB,
committeewoman,shaking hand,shaking,shak,VERB,
committeewoman,shaking hand,hand,hand,NOUN,UCONN
attendant,slapping,slapping,slap,VERB,
attendant,punching,punching,punche,VERB,
attendant,kicking,kicking,kick,VERB,
attendant,talking to,talking,talk,VERB,
attendant,shaking hands,shaking,shak,VERB,
attendant,shaking hands,hands,hand,NOUN,UCONN
donkey,riding,riding,ride,VERB,
supermarket,entering,entering,enter,VERB,
scooter,riding,riding,ride,VERB,
balloonist,punching,punching,punche,VERB,
balloonist,kicking,kicking,kick,VERB,
balloonist,slapping,slapping,slap,VERB,
balloonist,talking to,talking,talk,VERB,
balloonist,shaking hand,shaking,shak,VERB,
balloonist,shaking hand,hand,hand,NOUN,UCONN
balloonist,taking a balloon from,taking,take,VERB,
balloonist,taking a balloon from,balloon,balloon,NOUN,UCONN
garment,wearing,wearing,wear,VERB,
bran,raisin,raisin,raisin,NOUN,UCONN
spices,smell,smell,smell,VERB,
spices,taste,taste,taste,VERB,
spices,eat,eat,eat,VERB,
spices,describe,describe,describe,VERB,
tulip,smell,smell,smell,VERB,
tulip,gaze,gaze,gaze,VERB,
tulip,stare,stare,stare,VERB,
examiner,speak to,speak,speak,VERB,
examiner,listen to,listen,listen,VERB,
examiner,observe,observe,observe,VERB,
examiner,ask,ask,ask,VERB,
examiner,explain,explain,explain,VERB,
supervisor,talk to,talk,talk,VERB,
supervisor,beg,beg,beg,VERB,
supervisor,ask,ask,ask,VERB,
supervisor,look up to,look,look,VERB,
sideburns,shave,shave,shave,VERB,
sideburns,grow,grow,grow,VERB,
sideburns,cut,cut,cut,VERB,
sideburns,trim,trim,trim,VERB,
sideburns,groom,groom,groom,VERB,
sideburns,condition,condition,condition,VERB,
ground,walk on,walk,walk,VERB,
ground,run,run,run,VERB,
ground,stomp on,stomp,stomp,VERB,
ground,jump off of,jump,jump,VERB,
hen,feed,feed,feed,VERB,
hen,pet,pet,pet,VERB,
hen,smell,smell,smell,VERB,
hen,eat,eat,eat,VERB,
hen,raise,raise,raise,VERB,
hen,tend to,tend,tend,VERB,
mullet,cut,cut,cut,VERB,
mullet,shave,shave,shave,VERB,
mullet,trim,trim,trim,VERB,
mullet,cut hair,cut,cut,VERB,
mullet,cut hair,hair,hair,NOUN,UCONN
mullet,grow,grow,grow,VERB,
mullet,moisturize,moisturize,moisturize,VERB,
sketch,draw,draw,dree,VERB,
sketch,confirm,confirm,confirm,VERB,
sketch,describe,describe,describe,VERB,
sketch,remember,remember,remember,VERB,
sketch,like,like,like,VERB,
lozenge,eat,eat,eat,VERB,
lozenge,use,use,use,VERB,
lozenge,borrow,borrow,borrow,VERB,
lozenge,ask for,ask,ask,VERB,
whisker,bake with,bake,bake,VERB,
whisker,order,order,order,NOUN,UCONN
whisker,buy,buy,buy,VERB,
whisker,want,want,want,VERB,
tickler,afraid of,afraid,afraid,ADJ,
tickler,run from,run,run,VERB,
tickler,laugh at,laugh,laugh,VERB,
tickler,escape,escape,escape,VERB,
tampon,buy,buy,buy,VERB,
tampon,use,use,use,VERB,
tampon,order,order,order,VERB,
Wheelchair,order,order,order,VERB,
Wheelchair,sit in,sit,sit,VERB,
Wheelchair,roll in,roll,roll,VERB,
Wheelchair,buy,buy,buy,VERB,
Wheelchair,destriy,destroy,destroy,VERB,
tabloid,observe,observe,observe,VERB,
tabloid,discover,discover,discover,VERB,
tabloid,find,find,find,VERB,
tabloid,destroy,destroy,destroy,VERB,
tabloid,uncover,uncover,uncover,VERB,
tabloid,decode,decode,decode,VERB,
shoe,wax,wax,wax,VERB,
shoe,shine,shine,shine,VERB,
shoe,polish,polish,polish,VERB,
shoe,buy,buy,buy,VERB,
crouton,eat,eat,eat,VERB,
crouton,make,make,make,VERB,
crouton,order,order,order,VERB,
crouton,shop for,shop,shop,VERB,
starch,use,use,use,VERB,
starch,cook with,cook,cake,VERB,
starch,store,store,store,VERB,
starch,buy,buy,buy,VERB,
guitarist,become,become,become,VERB,
guitarist,adore,adore,adore,VERB,
guitarist,idolize,idolize,idolize,VERB,
guitarist,learn to become,learn,learn,VERB,
guitarist,learn to become,become,become,VERB,
tailor,go to,go,go,VERB,
tailor,work for,work,work,VERB,
tailor,become a,become,become,VERB,
door,open,open,open,VERB,
door,close,close,close,VERB,
door,kick in,kick,kick,VERB,
door,lock,lock,lock,VERB,
door,take off hinges,take,take,VERB,
door,take off hinges,hinges,hinge,NOUN,UCONN
door,get a new,get,get,VERB,
door,get a new,new,new,ADJ,
bulldozer,steal,steal,steal,VERB,
bulldozer,destroy,destroy,destroy,VERB,
cleavage,not look at,look,look,VERB,
cleavage,be uncomfortable by,uncomfortable,uncomfortable,ADJ,
newsboy,aspire to be,aspire,aspire,VERB,
newsboy,work towards,work,work,VERB,
newsboy,work towards,towards,towards,ADP,
newsboy,ask about,ask,ask,VERB,
squeegee,use,use,use,VERB,
squeegee,buy,buy,buy,VERB,
squeegee,order,order,order,VERB,
jersey,wear,wear,wear,VERB,
jersey,hang up,hang,hang,VERB,
jersey,customize,customize,customize,VERB,
jersey,spill drink on,spill,spill on,VERB,
jersey,spill drink on,drink,drink,NOUN,UCONN
jersey,clean,clean,clean,VERB,
shutter,close,close,close,VERB,
shutter,open,open,open,VERB,
shutter,break,break,break,VERB,
receptionist,greet,greet,greet,VERB,
receptionist,hire,hire,hire,VERB,
receptionist,fire,fire,fire,VERB,
receptionist,pay,pay,pay,VERB,
receptionist,give raise to,give,give,VERB,
receptionist,give raise to,raise,raise,VERB,
postcard,send,send,send,VERB,
postcard,receive,receive,receive,VERB,
postcard,buy,buy,buy,VERB,
postcard,sell,sell,sell,VERB,
robber,become,become,become,VERB,
robber,stop a,stop,stop,VERB,
robber,frame as a,frame,frame,VERB,
mallet,hit,hit,hit,VERB,
mallet,break apart ,break,break,VERB,
mallet,break apart ,apart,apart,ADV,
skullcap,warmth,warmth,warm,VERB,
skullcap,fashion,fashion,fashion,NOUN,UCONN
caterpillar,pet,pet,pet,VERB,
Microscope,enlarge small things ,enlarge,enlarge,VERB,
Microscope,enlarge small things ,small,small,ADJ,
Microscope,enlarge small things ,things,thing,NOUN,UCONN
mitten,warmth ,warmth,warm,VERB,
captain,guide,guide,guide,VERB,
captain,ensure safety ,ensure,ensure,VERB,
captain,ensure safety ,safety,safety,VERB,
camera,take photos,take,take,VERB,
camera,take photos,photos,photograph,VERB,
furnishings,decoration,decoration,decorate,VERB,
furnishings,storage,storage,store,VERB,
furnishings,sleep,sleep,sleep,VERB,
democrat,politics,politics,politics,NOUN,UCONN
eyeglasses,vision,vision,vision,VERB,
eyeglasses,fashion ,fashion,fashion,NOUN,UCONN
cobblestone,paths,paths,path,VERB,
cobblestone,building ,building,build,VERB,
lobster,food,food,food,VERB,
boatman,sail ,sail,sail,VERB,
passport,travelling ,traveling,travel,VERB,
bush,hide,hide,hide,VERB,
bush,trim,trim,trim,VERB,
vibrator,comfort ,comfort,comfort,VERB,
paddle,guide ,guide,guide,VERB,
jockstrap,protection ,protection,protect,VERB,
bedpost,support ,support,support,VERB,
teakettle,boiling water ,boiling,boil,VERB,
teakettle,boiling water ,water,water,NOUN,UCONN
dumbwaiter,transportation ,transportation,transport,VERB,
sawdust,animal bedding ,animal,animal,NOUN,UCONN
sawdust,animal bedding ,bedding,bedding,NOUN,UCONN
goalkeeper,blocking goals ,blocking,block,VERB,
goalkeeper,blocking goals ,goals,goal,NOUN,UCONN
match,competition,competition,compete,VERB,
daggers,cut,cut,cut,VERB,
daggers,hurt,hurt,hurt,VERB,
daggers,kill,kill,kill,VERB,
sawhorse,support,support,support,VERB,
rib,eat,eat,eat,VERB,
rib,protection,protection,protect,VERB,
rib,shape,shape,shape,NOUN,UCONN
wall,support,support,support,VERB,
wall,protection,protection,protect,VERB,
executioner,kill,kill,kill,VERB,
greyhound,pet,pet,pet,VERB,
greyhound,racing ,racing,race,VERB,
teahouse,drink,drink,drink,VERB,UCONN
teahouse,sit,sit,sit,VERB,
teahouse,stand,stand,stand,VERB,
teahouse,decorate,decorate,decorate,VERB,
airplane,fly,fly,fly,VERB,
airplane,sit,sit,sit,VERB,
airplane,read,read,read,VERB,
airplane,listen,listen,listen,VERB,
airplane,watch,watch,watch,VERB,
airplane,sleep,sleep,sleep,VERB,UCONN
airplane,walk,walk,walk,VERB,
airplane,eat,eat,eat,VERB,
newsprint,read,read,read,VERB,
newsprint,write,write,write,VERB,
newsprint,swat,swat,swat,VERB,UCONN
newsprint,burn,burn,burn,VERB,
garnets,decorate,decorate,decorate,VERB,
garnets,smash,smash,smash,VERB,
garnets,paint,paint,paint,VERB,
garnets,admire,admire,admire,VERB,UCONN
basil,cook,cook,cake,VERB,
basil,eat,eat,eat,VERB,
basil,decorate,decorate,decorate,VERB,
basil,fragrance,fragrance,fragrance,NOUN,UCONN
fruitcake,eat,eat,eat,VERB,
fruitcake,cook,cook,cake,VERB,
fruitcake,feed,feed,feed,VERB,UCONN
fruitcake,bake,bake,bake,VERB,
screen,watch,watch,watch,VERB,
screen,touch,touch,touch,VERB,UCONN
zipper,zip,zip,zip,VERB,UCONN
zipper,place,place,place,VERB,UCONN
sweatshirt,wear,wear,wear,VERB,
sweatshirt,buy,buy,buy,VERB,
sweatshirt,give,give,give,VERB,
sweatshirt,sew,sew,sew,VERB,UCONN
wreath,decorate,decorate,decorate,VERB,
wreath,make,make,make,VERB,
wreath,design,design,design,VERB,UCONN
wreath,buy,buy,buy,VERB,
mule,ride,ride,ride,VERB,UCONN
mule,milk,milk,milk,NOUN,UCONN
mule,care for,care,care,NOUN,UCONN
mule,pet,pet,pet,VERB,UCONN
mule,kiss,kiss,kiss,VERB,UCONN
bill,pay,pay,pay,VERB,
smoothie,drink,drink,drink,VERB,UCONN
smoothie,make,make,make,VERB,
smoothie,serve,serve,serve,VERB,
wife,kiss,kiss,kiss,VERB,UCONN
wife,hug,hug,hug,VERB,
wife,talk to,talk,talk,VERB,
wife,sleep with,sleep,sex,VERB,UCONN
tissue,blow nose,blow,blow,VERB,
tissue,blow nose,nose,nose,PRON,
tissue,wipe,wipe,wipe,VERB,
tissue,cry,cry,cry,VERB,
sangria,drink,drink,drink,VERB,UCONN
sangria,make,make,make,VERB,
sangria,serve,serve,serve,VERB,
vacuum,clean,clean,clean,VERB,
vacuum,empty,empty,empty,VERB,
chestnut,eat,eat,eat,VERB,
chestnut,cook,cook,cake,VERB,
chestnut,flavor,flavor,flavor,VERB,UCONN
chestnut,grow,grow,grow,VERB,
chestnut,crush,crush,crush,VERB,UCONN
typewriter,type,type,type,VERB,UCONN
typewriter,clean,clean,clean,VERB,
groin,pull,pull,pull,VERB,UCONN
groin,kick,kick,kick,VERB,UCONN
groin,squat,squat,squat,VERB,UCONN
pizza,eat,eat,eat,VERB,
pizza,cook,cook,cake,VERB,
pizza,bake,bake,bake,VERB,
pizza,create,create,create,VERB,
leg,walk,walk,walk,VERB,
leg,jump,jump,jump,VERB,
leg,dance,dance,dance,VERB,UCONN
leg,kick,kick,kick,VERB,UCONN
leg,run,run,run,VERB,UCONN
whiskey,drink,drink,drink,VERB,UCONN
doorstop,stop,stop,stop,VERB,
doorstop,rest,rest,rest,VERB,
doorstop,keep,keep,keep,VERB,
cauldron,boil,boil,boil,VERB,UCONN
medics,save,save,save,VERB,
medics,doctor,doctor,doctor,NOUN,UCONN
medics,work,work,work,VERB,UCONN
medics,nurse,nurse,nurse,NOUN,UCONN
hairdo,style,style,style,VERB,UCONN
shopkeeper,works,works,work,VERB,
shopkeeper,builds,builds,build,NOUN,UCONN
shopkeeper,sells,sells,sell,VERB,UCONN
shopkeeper,counts,counts,count,VERB,UCONN
nightclub,dance,dance,dance,VERB,UCONN
nightclub,rave,rave,rave,VERB,
nightclub,sing,sing,se,VERB,
nightclub,party,party,party,VERB,UCONN
nightclub,music,music,music,VERB,UCONN
volleyball,sport,sport,sport,NOUN,UCONN
volleyball,jump,jump,jump,VERB,
volleyball,knees,knees,knee,NOUN,UCONN
road,cars,cars,cars,NOUN,UCONN
road,drive,drive,drive,VERB,
road,path,path,path,VERB,UCONN
milk,drink,drink,drink,VERB,UCONN
milk,stir,stir,stir,VERB,UCONN
milk,bake,bake,bake,VERB,
milk,cook,cook,cake,VERB,
milk,pour,pour,pour,VERB,
milk,trhow,throw,throw,VERB,
shoulder,cry,cry,cry,VERB,
shoulder,lean,lean,lean,VERB,
shoulder,rest,rest,rest,VERB,
footwear,run,run,run,VERB,UCONN
footwear,wear,wear,wear,VERB,
footwear,walk,walk,walk,VERB,
catalogue,read,read,read,VERB,
magnolia,cupcakes,cupcakes,cupcake,NOUN,UCONN
pennant,wear,wear,wear,VERB,
pennant,necklace,necklace,necklace,NOUN,UCONN
editor,write,write,write,VERB,
editor,create,create,create,VERB,
editor,design,design,design,VERB,UCONN
tartar,suace,sauce,sauce,NOUN,UCONN
spacesuit,wear,wear,wear,VERB,
spacesuit,run,run,run,VERB,UCONN
spacesuit,walk,walk,walk,VERB,
crane,hold,hold,hold,VERB,
peg,walk,walk,walk,VERB,
tableware,dinner,dinner,dinner,NOUN,UCONN
grater,cheese,cheese,cheese,NOUN,UCONN
chauffeur,driver,driver,driver,NOUN,UCONN
skeleton,dead,dead,dead,ADJ,
skeleton,bones,bones,bone,NOUN,UCONN
street,drive,drive,drive,VERB,
street,walk,walk,walk,VERB,
street,cars,cars,cars,NOUN,UCONN
pottery,decoration,decoration,decorate,VERB,UCONN
pottery,drinking,drinking,drink,VERB,
pottery,art,art,art,NOUN,UCONN
pottery,hobby ,hobby,hobby,NOUN,UCONN
metalworker,decoration,decoration,decorate,VERB,UCONN
metalworker,design,design,design,VERB,UCONN
metalworker,home,home,home,ADV,
shinbone,kick,kick,kick,VERB,UCONN
shinbone,play,play,play,VERB,
shinbone,stand,stand,stand,VERB,
shinbone,walk,walk,walk,VERB,
substance,drink,drink,drink,VERB,UCONN
substance,smoke,smoke,smoke,VERB,UCONN
vehicle,drive,drive,drive,VERB,
vehicle,sleep,sleep,sleep,VERB,UCONN
whisk,cooking,cooking,cook,VERB,UCONN
whisk,baking,baking,bake,VERB,UCONN
motorbike,ride,ride,ride,VERB,UCONN
motorbike,race,race,race,VERB,UCONN
cheddar,money,money,money,NOUN,UCONN
cheddar,cheese,cheese,cheese,NOUN,UCONN
cheddar,ear,ear,ear,ADJ,
anchor,ship,ship,ship,NOUN,UCONN
anchor,sail,sail,sail,NOUN,UCONN
washboard,wash clothing ,wash,wash,VERB,
washboard,wash clothing ,clothing,clothing,NOUN,UCONN
waxwork,decoration,decoration,decorate,VERB,UCONN
waxwork,modeling,modeling,modeling,NOUN,UCONN
housefly,kill,kill,kill,VERB,
housefly,swat,swat,swat,VERB,UCONN
housefly,hit,hit,hit,VERB,
housefly,crush,crush,crush,VERB,UCONN
lice,scratch,scratch,scratch,VERB,UCONN
lice,head,head,head,NOUN,UCONN
lice,itch,itch,itch,NOUN,UCONN
kindle,read,read,read,VERB,
kindle,travel,travel,travel,VERB,UCONN
primate,ancient,ancient,ancient,ADJ,
lavatory,bathroom,bathroom,bathroom,NOUN,UCONN
lavatory,pee,pee,pee,VERB,UCONN
fudge,eat,eat,eat,VERB,
fudge,make,make,make,VERB,
fudge,consume ,consume,consume,VERB,UCONN
model,fashion ,fashion,fashion,NOUN,UCONN
model,designer ,designer,designer,NOUN,UCONN
quiche,eat,eat,eat,VERB,
quiche,make,make,make,VERB,
quiche,consume,consume,consume,VERB,UCONN
ingredients,cooking,cooking,cook,VERB,UCONN
ingredients,baking,baking,bake,VERB,UCONN
ingredients,seasoning ,seasoning,season,VERB,
cookhouse,cook,cook,cake,VERB,
cookhouse,eat,eat,eat,VERB,
cookhouse,make,make,make,VERB,
cookhouse,bake ,bake,bake,VERB,
laundry,wash,wash,wash,VERB,
laundry,dry,dry,dry,VERB,
laundry,clean,clean,clean,VERB,
doornail,strength,strength,strength,NOUN,UCONN
doornail,ornament,ornament,ornament,NOUN,UCONN
denim,wear,wear,wear,VERB,
denim,jeans,jeans,jeans,NOUN,UCONN
denim,shirt,shirt,shirt,NOUN,UCONN
denim,clothes ,clothes,clothes,NOUN,UCONN
mousetrap,trap,trap,trap,VERB,UCONN
mousetrap,capture,capture,capture,VERB,
wig,wear,wear,wear,VERB,
wig,make,make,make,VERB,
moth,trap,trap,trap,VERB,UCONN
moth,fly,fly,fly,VERB,
moth,buzz,buzz,buzz,NOUN,UCONN
veterinarian,animals,animals,animal,NOUN,UCONN
veterinarian,doctor,doctor,doctor,NOUN,UCONN
veterinarian,help,help,help,VERB,
veterinarian,care ,care,care,NOUN,UCONN
rattle,snake,snake,snake,NOUN,UCONN
rattle,sound,sound,sound,VERB,
rattle,baby,baby,baby,NOUN,UCONN
shotgun,loud,loud,loud,ADV,
shotgun,gun,gun,gun,VERB,UCONN
shotgun,hunt ,hunt,hunt,NOUN,UCONN
shopper,to buy you things,buy,buy,VERB,
shopper,to buy you things,things,thing,NOUN,UCONN
shopper,to keep you company,keep,keep,VERB,
shopper,to keep you company,company,company,NOUN,UCONN
shopper,to spend money on you ,spend,spend,NOUN,UCONN
shopper,to spend money on you ,money,money,NOUN,UCONN
cleavers,to cut big vegetables,cut,cut,VERB,
cleavers,to cut big vegetables,big,big,ADJ,
cleavers,to cut big vegetables,vegetables,vegetables,NOUN,UCONN
cleavers,for cutting food,cutting,cut,VERB,
cleavers,for cutting food,food,food,VERB,UCONN
cleavers,to throw at a fall ,throw,throw,VERB,
cleavers,to throw at a fall ,fall,fall,VERB,UCONN
pedometer,to measure steps,measure,measure,VERB,UCONN
pedometer,to measure steps,steps,step,NOUN,UCONN
pedometer,to help someone stay fit,help,help,VERB,
pedometer,to help someone stay fit,someone,someone,PRON,
pedometer,to help someone stay fit,stay,stay,VERB,
pedometer,to help someone stay fit,fit,fit,VERB,
pedometer,to track how far someone goes,track,track,VERB,UCONN
pedometer,to track how far someone goes,far,far,ADV,
pedometer,to track how far someone goes,someone,someone,PRON,
pedometer,to track how far someone goes,goes,go,VERB,
pedometer,to track calories,track,track,VERB,UCONN
pedometer,to track calories,calories,calory,NOUN,UCONN
husk,to put into a stew,put,put,VERB,
husk,to put into a stew,stew,stew,NOUN,UCONN
husk,depending on the type of husk can be used for many things,depending,depend,VERB,
husk,depending on the type of husk can be used for many things,type,type,NOUN,UCONN
husk,depending on the type of husk can be used for many things,husk,husk,NOUN,UCONN
husk,depending on the type of husk can be used for many things,can,can,AUX,
husk,depending on the type of husk can be used for many things,used,use,VERB,
husk,depending on the type of husk can be used for many things,many,many,ADJ,
husk,depending on the type of husk can be used for many things,things,thing,NOUN,UCONN
husk,can be used as rope,can,can,AUX,
husk,can be used as rope,used,use,VERB,
husk,can be used as rope,rope,rope,NOUN,UCONN
husk,fishing net,fishing,net,VERB,UCONN
husk,fishing net,net,net,VERB,UCONN
tuna,to be eaten,eaten,eat,VERB,
tuna,to watch swim for entertainment,watch,watch,VERB,
tuna,to watch swim for entertainment,swim,swim,VERB,UCONN
tuna,to watch swim for entertainment,entertainment,entertain,VERB,UCONN
tuna,to have as a pet,pet,pet,NOUN,UCONN
tuna,to cook with other foods,cook,cake,VERB,
tuna,to cook with other foods,foods,food,VERB,UCONN
tuna,to add flavor ,add,add,VERB,
tuna,to add flavor ,flavor,flavor,NOUN,UCONN
antique,to decorate a home,decorate,decorate,VERB,
antique,to decorate a home,home,home,ADV,
antique,to represent sentimental value,represent,represent,VERB,
antique,to represent sentimental value,sentimental,sentimental,ADJ,
antique,to represent sentimental value,value,value,NOUN,UCONN
antique,to sit in if a chair,sit,sit,VERB,
antique,to sit in if a chair,chair,chair,NOUN,UCONN
antique,to put things on if desk,put,put,VERB,
antique,to put things on if desk,things,thing,NOUN,UCONN
antique,to put things on if desk,desk,desk,NOUN,UCONN
mantel,place to hold decorations,place,place,NOUN,UCONN
mantel,place to hold decorations,hold,hold,VERB,
