Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
tongue,eat,eat,eat,VERB,ILL_STATE
tongue,chew,chew,chew,VERB,ILL_STATE
tongue,move,move,move,VERB,ILL_STATE
tongue,talk,talk,talk,VERB,ILL_STATE
phonograph,message,message,message,NOUN,ILL_STATE
bellflower,decor,decor,decorate,VERB,ILL_STATE
bellflower,grow,grow,grow,VERB,ILL_STATE
macaroon,eat,eat,eat,VERB,ILL_STATE
shower,wash,wash,wash,VERB,ILL_STATE
shower,clean,clean,clean,VERB,ILL_STATE
shower,water,water,water,NOUN,ILL_STATE
scoop,pick up,pick,pick,VERB,ILL_STATE
people,experiments,experiments,experiment,VERB,ILL_STATE
people,friends,friends,friend,NOUN,ILL_STATE
people,family,family,family,NOUN,ILL_STATE
people,experience,experience,experience,NOUN,ILL_STATE
conductor,train,train,train,NOUN,ILL_STATE
conductor,music,music,music,NOUN,ILL_STATE
conductor,electricity?,electricity,electricity,NOUN,ILL_STATE
storeroom,storage,storage,store,VERB,ILL_STATE
silk,trade,trade,trade,VERB,ILL_STATE
silk,sheets,sheets,sheet,NOUN,ILL_STATE
silk,shirts,shirts,shirt,NOUN,ILL_STATE
silk,robes,robes,robes,NOUN,ILL_STATE
silk,dresses,dresses,dress,NOUN,ILL_STATE
motorboat,summer activity,summer,summer,NOUN,ILL_STATE
motorboat,summer activity,activity,activity,NOUN,ILL_STATE
radish,food,food,food,NOUN,ILL_STATE
radish,medicine,medicine,medicine,NOUN,ILL_STATE
grapevine,gossip,gossip,gossip,VERB,ILL_STATE
grapevine,plant,plant,plant,NOUN,ILL_STATE
controller,gaming,gaming,game,NOUN,ILL_STATE
controller,tv,tv,tv,X,ILL_STATE
banquet,dances,dances,dance,VERB,ILL_STATE
banquet,birthdays,birthdays,birthday,NOUN,ILL_STATE
banquet,events,events,event,NOUN,ILL_STATE
eyelid,closing,closing,closing,NOUN,ILL_STATE
eyelid,opening,opening,open,VERB,ILL_STATE
peanut,peanut butter,peanut,peanut,NOUN,ILL_STATE
peanut,peanut butter,butter,butter,NOUN,ILL_STATE
peanut,birdseed,birdseed,birdseed,NOUN,ILL_STATE
peanut,food,food,food,NOUN,ILL_STATE
salesman,selling things,selling,sell,VERB,ILL_STATE
salesman,selling things,things,thing,NOUN,ILL_STATE
medic,when you or someone needs help,someone,someone,PRON,ILL_STATE
medic,when you or someone needs help,needs,need,NOUN,ILL_STATE
medic,when you or someone needs help,help,help,VERB,ILL_STATE
mulch,gardening,gardening,garde,VERB,ILL_STATE
mulch,landscaping,landscaping,landscaping,NOUN,ILL_STATE
cushion,couch,couch,couch,NOUN,ILL_STATE
cushion,bed,bed,bed,NOUN,ILL_STATE
cushion,chair,chair,chair,NOUN,ILL_STATE
cushion,outside furniture,outside,outside,ADV,ILL_STATE
cushion,outside furniture,furniture,furniture,NOUN,ILL_STATE
Guitar,instrument,instrument,instrument,NOUN,ILL_STATE
Guitar,decoration,decoration,decorate,VERB,ILL_STATE
Guitar,playing,playing,play,VERB,ILL_STATE
Guitar,singing,singing,singe,VERB,ILL_STATE
kilt,fashion,fashion,fashion,NOUN,ILL_STATE
kilt,irish dancing,irish,irish,ADJ,ILL_STATE
kilt,irish dancing,dancing,dance,VERB,ILL_STATE
eyebath,medication,medication,medication,NOUN,ILL_STATE
eyebath,cleaning,cleaning,clean,VERB,ILL_STATE
pine,tree,tree,tree,NOUN,ILL_STATE
tent,camping,camping,camp,VERB,ILL_STATE
tent,black friday,black,black,ADJ,ILL_STATE
tent,black friday,friday,friday,PROPN,ILL_STATE
tent,concerts,concerts,concert,NOUN,ILL_STATE
person,friends,friends,friend,NOUN,ILL_STATE
person,family,family,family,NOUN,ILL_STATE
goldfish,snack,snack,snack,NOUN,ILL_STATE
goldfish,actual fish,actual,actual,ADJ,ILL_STATE
goldfish,actual fish,fish,fish,NOUN,ILL_STATE
goldfish,pet,pet,pet,NOUN,ILL_STATE
mucous,adjective,adjective,adjective,ADJ,ILL_STATE
funnel,cake,cake,cake,NOUN,ILL_STATE
funnel,tornado,tornado,tornado,NOUN,ILL_STATE
suspender,fashion,fashion,fashion,NOUN,ILL_STATE
suspender,suits,suits,suit,NOUN,ILL_STATE
pad,ipad,ipad,ipad,NOUN,ILL_STATE
cheese,pizza,pizza,pizza,NOUN,ILL_STATE
cheese,queso,ques,queso,NOUN,ILL_STATE
cheese,tacos,tacos,taco,NOUN,ILL_STATE
cheese,pasta,pasta,pasta,NOUN,ILL_STATE
store,shopping,shopping,shop,VERB,ILL_STATE
pilaf,cook,cook,cake,VERB,ILL_STATE
pilaf,play,play,play,VERB,ILL_STATE
pilaf,plate,plate,plate,NOUN,ILL_STATE
pilaf,eat,eat,eat,VERB,ILL_STATE
pilaf,burn,burn,burn,VERB,ILL_STATE
balcony,climb,climb,climb,VERB,ILL_STATE
balcony,build,build,build,NOUN,ILL_STATE
balcony,stand,stand,stand,VERB,ILL_STATE
balcony,feel,feel,feel,VERB,ILL_STATE
balcony,fall,fall,fall,NOUN,ILL_STATE
balcony,jump,jump,jump,VERB,ILL_STATE
desert,walk,walk,walk,VERB,ILL_STATE
desert,travel,travel,travel,VERB,ILL_STATE
desert,dry,dry,dry,ADJ,ILL_STATE
bathe,lather,lather,lather,NOUN,ILL_STATE
bathe,cleaning,cleaning,clean,VERB,ILL_STATE
bathe,wet,wet,wet,ADJ,ILL_STATE
bathe,drown,drown,dry,NOUN,ILL_STATE
bathe,fill,fill,fill,VERB,ILL_STATE
bathe,soak,soak,soak,VERB,ILL_STATE
tofu,cook,cook,cake,VERB,ILL_STATE
tofu,crumble,crumble,crumble,VERB,ILL_STATE
tofu,cut,cut,cut,VERB,ILL_STATE
tofu,throw,throw,throw,VERB,ILL_STATE
tofu,squish,squish,squish,VERB,ILL_STATE
tofu,clean,clean,clean,ADJ,ILL_STATE
tofu,squeeze,squeeze,squeeze,VERB,ILL_STATE
tofu,play,play,play,VERB,ILL_STATE
tofu,create,create,create,VERB,ILL_STATE
tofu,bake,bake,bake,VERB,ILL_STATE
tofu,blend,blend,blend,VERB,ILL_STATE
van,drive,drive,drive,VERB,ILL_STATE
van,crash,crash,crash,VERB,ILL_STATE
van,live,live,live,VERB,ILL_STATE
van,clean,clean,clean,ADJ,ILL_STATE
van,paint,paint,paint,VERB,ILL_STATE
van,renovate,renovate,renovate,VERB,ILL_STATE
van,sleep,sleep,sleep,VERB,ILL_STATE
whisky,drink,drink,drink,VERB,ILL_STATE
whisky,pour,pour,pour,VERB,ILL_STATE
whisky,mix,mix,mix,VERB,ILL_STATE
whisky,create,create,create,VERB,ILL_STATE
whisky,shake,shake,shake,VERB,ILL_STATE
parsnip,cook,cook,cake,VERB,ILL_STATE
parsnip,shave,shave,shave,VERB,ILL_STATE
parsnip,peel,peel,peel,VERB,ILL_STATE
parsnip,chop,chop,chop,VERB,ILL_STATE
parsnip,grate,grate,grate,VERB,ILL_STATE
parsnip,grow,grow,grow,VERB,ILL_STATE
parsnip,plant,plant,plant,VERB,ILL_STATE
parsnip,harvest,harvest,harvest,ADJ,ILL_STATE
wand,magic,magic,magic,NOUN,ILL_STATE
wand,break,break,break,VERB,ILL_STATE
wand,whip,whip,whip,VERB,ILL_STATE
wand,hit,hit,hit,VERB,ILL_STATE
wand,play,play,play,VERB,ILL_STATE
wand,act,act,act,NOUN,ILL_STATE
berry,cut,cut,cut,VERB,ILL_STATE
berry,chop,chop,chop,VERB,ILL_STATE
berry,blend,blend,blend,VERB,ILL_STATE
berry,grow,grow,grow,VERB,ILL_STATE
berry,harvest,harvest,harvest,ADJ,ILL_STATE
berry,eat,eat,eat,VERB,ILL_STATE
berry,throw,throw,throw,VERB,ILL_STATE
family,help,help,help,VERB,ILL_STATE
family,love,love,love,NOUN,ILL_STATE
family,leave,leave,leave,VERB,ILL_STATE
family,follow,follow,follow,VERB,ILL_STATE
family,play,play,play,VERB,ILL_STATE
family,enjoy,enjoy,enjoy,VERB,ILL_STATE
bicep,train,train,train,VERB,ILL_STATE
bicep,grow,grow,grow,VERB,ILL_STATE
bicep,sprain,sprain,sprain,VERB,ILL_STATE
bicep,hurt,hurt,hurt,VERB,ILL_STATE
bicep,increase,increase,increase,VERB,ILL_STATE
tinfoil,use,use,use,VERB,ILL_STATE
tinfoil,fold,fold,fold,VERB,ILL_STATE
tinfoil,tear,tear,tear,VERB,ILL_STATE
tinfoil,bake,bake,bake,VERB,ILL_STATE
tinfoil,cut,cut,cut,VERB,ILL_STATE
tinfoil,cook,cook,cake,VERB,ILL_STATE
tinfoil,steam,steam,steam,NOUN,ILL_STATE
chronograph,see,see,see,VERB,ILL_STATE
chronograph,time,time,time,NOUN,ILL_STATE
chronograph,trach,trach,trach,INTJ,ILL_STATE
ticket,punch,punch,punch,VERB,ILL_STATE
ticket,use,use,use,VERB,ILL_STATE
ticket,travel,travel,travel,VERB,ILL_STATE
ticket,delay,delay,delay,VERB,ILL_STATE
blindfold,cover,cover,cover,VERB,ILL_STATE
blindfold,blind,blind,blind,VERB,ILL_STATE
blindfold,close,close,close,VERB,ILL_STATE
negligee,dress,dress,dress,NOUN,ILL_STATE
negligee,clothe,clothes,clothes,VERB,ILL_STATE
negligee,create,create,create,VERB,ILL_STATE
ginger,cook,cook,cake,VERB,ILL_STATE
ginger,bake,bake,bake,VERB,ILL_STATE
ginger,shred,shred,shr,VERB,ILL_STATE
ginger,peel,peel,peel,VERB,ILL_STATE
ginger,chop,chop,chop,VERB,ILL_STATE
ginger,grow,grow,grow,VERB,ILL_STATE
ginger,harvest,harvest,harvest,VERB,ILL_STATE
ginger,style,style,style,NOUN,ILL_STATE
physician,visit,visit,visit,VERB,ILL_STATE
physician,study,study,study,NOUN,ILL_STATE
physician,people,people,people,NOUN,ILL_STATE
physician,test,test,test,VERB,ILL_STATE
bird,fly,fly,fly,VERB,ILL_STATE
bird,throw,throw,throw,VERB,ILL_STATE
bird,carry,carry,carry,VERB,ILL_STATE
bird,feed,feed,feed,VERB,ILL_STATE
bird,watch,watch,watch,VERB,ILL_STATE
bird,observe,observe,observe,VERB,ILL_STATE
tabasco,drip,drip,drip,VERB,ILL_STATE
tabasco,pour,pour,pour,VERB,ILL_STATE
tabasco,shake,shake,shake,VERB,ILL_STATE
tabasco,throw,throw,throw,VERB,ILL_STATE
tabasco,use,use,use,VERB,ILL_STATE
tabasco,cook,cook,cake,VERB,ILL_STATE
tabasco,freeze,freeze,freeze,VERB,ILL_STATE
canvass,paint,paint,paint,VERB,ILL_STATE
canvass,steal,steal,steal,VERB,ILL_STATE
scale,step,step,step,VERB,ILL_STATE
scale,measure,measure,measure,VERB,ILL_STATE
scale,pour,pour,pour,VERB,ILL_STATE
scale,throw,throw,throw,VERB,ILL_STATE
scale,lose,lose,lose,VERB,ILL_STATE
scale,gain,gain,gain,VERB,ILL_STATE
crystal,throw,throw,throw,VERB,ILL_STATE
crystal,grow,grow,grow,VERB,ILL_STATE
crystal,manifest,manifest,manifest,VERB,ILL_STATE
crystal,create,create,create,VERB,ILL_STATE
crystal,imagine,imagine,imagine,VERB,ILL_STATE
crystal,portray,portray,portray,VERB,ILL_STATE
harvest,grow,grow,grow,VERB,ILL_STATE
harvest,cut,cut,cut,VERB,ILL_STATE
harvest,sow,sow,sow,VERB,ILL_STATE
harvest,plant,plant,plant,VERB,ILL_STATE
myself,grow,grow,grow,VERB,ILL_STATE
myself,learn,learn,learn,VERB,ILL_STATE
myself,jump,jump,jump,VERB,ILL_STATE
myself,stand,stand,stand,VERB,ILL_STATE
myself,breathe,breathe,breato,VERB,ILL_STATE
myself,call,call,call,NOUN,ILL_STATE
myself,listen,listen,listen,VERB,ILL_STATE
myself,play,play,play,VERB,ILL_STATE
myself,heal,heal,heal,VERB,ILL_STATE
myself,help,help,help,VERB,ILL_STATE
myself,develop,develop,develop,VERB,ILL_STATE
chinaware,use,use,use,VERB,ILL_STATE
chinaware,break,break,break,VERB,ILL_STATE
chinaware,throw,throw,throw,VERB,ILL_STATE
chinaware,play,play,play,VERB,ILL_STATE
chinaware,imagine,imagine,imagine,VERB,ILL_STATE
chinaware,act,act,act,NOUN,ILL_STATE
chinaware,stand,stand,stand,VERB,ILL_STATE
snowfall,play,play,play,VERB,ILL_STATE
snowfall,freeze,freeze,freeze,VERB,ILL_STATE
snowfall,squeeze,squeeze,squeeze,VERB,ILL_STATE
snowfall,handle,handle,handle,NOUN,ILL_STATE
screw,drill,drill,drill,NOUN,ILL_STATE
screw,create,create,create,VERB,ILL_STATE
screw,throw,throw,throw,VERB,ILL_STATE
screw,cut,cut,cut,VERB,ILL_STATE
screw,fix,fix,fix,VERB,ILL_STATE
footballer,play,play,play,VERB,ILL_STATE
footballer,grab,grab,grab,VERB,ILL_STATE
footballer,help,help,help,VERB,ILL_STATE
footballer,develop,develop,develop,VERB,ILL_STATE
footballer,depend,depend,depend,NOUN,ILL_STATE
strainer,put fruit or vegetables in to let out water,put,put,VERB,ILL_STATE
strainer,put fruit or vegetables in to let out water,fruit,fruit,NOUN,ILL_STATE
strainer,put fruit or vegetables in to let out water,vegetables,vegetables,NOUN,ILL_STATE
strainer,put fruit or vegetables in to let out water,let,let,VERB,ILL_STATE
strainer,put fruit or vegetables in to let out water,water,water,NOUN,ILL_STATE
strainer,put pasta into to let water out,put,put,VERB,ILL_STATE
strainer,put pasta into to let water out,pasta,pasta,NOUN,ILL_STATE
strainer,put pasta into to let water out,let,let,VERB,ILL_STATE
strainer,put pasta into to let water out,water,water,NOUN,ILL_STATE
strainer,squeeze lemons,squeeze,squeeze,VERB,ILL_STATE
strainer,squeeze lemons,lemons,lemon,NOUN,ILL_STATE
block,stack,stack,stack,NOUN,ILL_STATE
block,prevent from passing,prevent,prevent,VERB,ILL_STATE
block,prevent from passing,passing,pass,NOUN,ILL_STATE
block,throw at someone,throw,throw,VERB,ILL_STATE
block,throw at someone,someone,someone,PRON,ILL_STATE
block,stand on,stand,stand,VERB,ILL_STATE
block,chew on,chew,chew,VERB,ILL_STATE
block,pick up,pick,pick,VERB,ILL_STATE
block,roll,roll,roll,VERB,ILL_STATE
block,kick,kick,kick,VERB,ILL_STATE
block,burn,burn,burn,VERB,ILL_STATE
block,hit someone with,hit,hit,VERB,ILL_STATE
block,hit someone with,someone,someone,PRON,ILL_STATE
block,hide under clothing,hide,hide,VERB,ILL_STATE
block,hide under clothing,clothing,clothes,NOUN,ILL_STATE
clay,mold,mold,mold,NOUN,ILL_STATE
clay,press down on,press,press,NOUN,ILL_STATE
clay,roll,roll,roll,VERB,ILL_STATE
clay,stand on,stand,stand,VERB,ILL_STATE
clay,eat,eat,eat,VERB,ILL_STATE
clay,throw,throw,throw,VERB,ILL_STATE
landscape,draw a plan,draw,dree,VERB,ILL_STATE
landscape,draw a plan,plan,plan,NOUN,ILL_STATE
landscape,change regularly,change,change,NOUN,ILL_STATE
landscape,change regularly,regularly,regularly,ADV,ILL_STATE
landscape,walk on,walk,walk,VERB,ILL_STATE
landscape,run on,run,run,NOUN,ILL_STATE
landscape,drive on,drive,drive,VERB,ILL_STATE
landscape,fall on,fall,fall,NOUN,ILL_STATE
landscape,hop on,hop,hop,VERB,ILL_STATE
landscape,roll on,roll,roll,VERB,ILL_STATE
duck,float in bath,float,float,NOUN,ILL_STATE
duck,float in bath,bath,bath,NOUN,ILL_STATE
duck,place on desk,place,place,NOUN,ILL_STATE
duck,place on desk,desk,desk,NOUN,ILL_STATE
duck,place on bed,place,place,NOUN,ILL_STATE
duck,place on bed,bed,bed,NOUN,ILL_STATE
duck,eat,eat,eat,VERB,ILL_STATE
duck,cook,cook,cake,VERB,ILL_STATE
duck,add sauce to,add,add,VERB,ILL_STATE
duck,add sauce to,sauce,sauce,NOUN,ILL_STATE
duck,de-feather,de,de,PROPN,ILL_STATE
duck,de-feather,feather,feather,NOUN,ILL_STATE
duck,shoot and kill,shoot,shoot,VERB,ILL_STATE
duck,shoot and kill,kill,kill,VERB,ILL_STATE
duck,hunt for,hunt,hunt,VERB,ILL_STATE
duck,skin,skin,skin,NOUN,ILL_STATE
duck,taxiderm,taxidermy,taxidermy,NOUN,ILL_STATE
tube,squeeze,squeeze,squeeze,VERB,ILL_STATE
tube,press on,press,press,VERB,ILL_STATE
tube,push,push,push,VERB,ILL_STATE
tube,jump on,jump,jump,VERB,ILL_STATE
tube,step on,step,step,VERB,ILL_STATE
tube,throw,throw,throw,VERB,ILL_STATE
tube,connect with another tube,connect,connect,VERB,ILL_STATE
tube,connect with another tube,another,another,DET,ILL_STATE
tube,connect with another tube,tube,tube,NOUN,ILL_STATE
tube,blow throw,blow,blow,VERB,ILL_STATE
tube,blow throw,throw,throw,VERB,ILL_STATE
tube,cut,cut,cut,VERB,ILL_STATE
coleslaw,eat,eat,eat,VERB,ILL_STATE
coleslaw,mix around,mix,mix,VERB,ILL_STATE
coleslaw,mix around,around,around,ADV,ILL_STATE
coleslaw,add to other foods,add,add,VERB,ILL_STATE
coleslaw,add to other foods,foods,food,NOUN,ILL_STATE
coleslaw,throw,throw,throw,VERB,ILL_STATE
coleslaw,throw up,throw,throw,VERB,ILL_STATE
token,hold,hold,hold,VERB,ILL_STATE
token,spin,spin,spin,NOUN,ILL_STATE
token,flip,flip,flip,VERB,ILL_STATE
token,drop,drop,drop,VERB,ILL_STATE
token,step on,step,step,VERB,ILL_STATE
token,leave in clothing,leave,leave,VERB,ILL_STATE
token,leave in clothing,clothing,clothing,NOUN,ILL_STATE
token,roll,roll,roll,VERB,ILL_STATE
token,collect,collect,collect,VERB,ILL_STATE
token,turn in for prize,turn,turn,VERB,ILL_STATE
token,turn in for prize,prize,prize,NOUN,ILL_STATE
token,trade,trade,trade,VERB,ILL_STATE
belly,rub,rub,rub,VERB,ILL_STATE
belly,pat,pat,pat,VERB,ILL_STATE
belly,hit,hit,hit,VERB,ILL_STATE
belly,punch,punch,punch,VERB,ILL_STATE
belly,land on,land,land,NOUN,ILL_STATE
belly,balance on,balance,balance,VERB,ILL_STATE
belly,tickle,tickle,tickle,VERB,ILL_STATE
belly,cut,cut,cut,VERB,ILL_STATE
belly,strengthen,strengthen,strengthen,VERB,ILL_STATE
belly,fill,fill,fill,NOUN,ILL_STATE
belly,put water on,put,put,VERB,ILL_STATE
belly,put water on,water,water,NOUN,ILL_STATE
belly,lick,lick,lick,VERB,ILL_STATE
mayor,ask for advice,ask,ask,VERB,ILL_STATE
mayor,ask for advice,advice,advice,NOUN,ILL_STATE
mayor,listen to,listen,listen,VERB,ILL_STATE
mayor,voice opinion,voice,voice,NOUN,ILL_STATE
mayor,voice opinion,opinion,opinion,NOUN,ILL_STATE
mayor,represent,represent,represent,VERB,ILL_STATE
mayor,vote,vote,vote,NOUN,ILL_STATE
goblet,hold,hold,hold,VERB,ILL_STATE
goblet,lift,lift,lift,VERB,ILL_STATE
goblet,put down,put,put,VERB,ILL_STATE
goblet,throw,throw,throw,VERB,ILL_STATE
goblet,place objects inside,place,place,NOUN,ILL_STATE
goblet,place objects inside,objects,object,VERB,ILL_STATE
goblet,place objects inside,inside,inside,ADV,ILL_STATE
goblet,squat with,squat,squat,VERB,ILL_STATE
goblet,stand on,stand,stand,VERB,ILL_STATE
goblet,roll,roll,roll,VERB,ILL_STATE
chemicals,mix,mix,mix,NOUN,ILL_STATE
chemicals,ingest,ingest,ingest,VERB,ILL_STATE
chemicals,pour,pour,pour,VERB,ILL_STATE
chemicals,secrete,secrete,secrete,VERB,ILL_STATE
tyke,cut,cut,cut,VERB,ILL_STATE
tyke,sit on,sit,sit,VERB,ILL_STATE
tyke,place water on,place,place,NOUN,ILL_STATE
tyke,place water on,water,water,NOUN,ILL_STATE
altarpiece,place on altar,place,place,NOUN,ILL_STATE
altarpiece,place on altar,altar,altar,NOUN,ILL_STATE
altarpiece,hold,hold,hold,VERB,ILL_STATE
altarpiece,kiss,kiss,kiss,VERB,ILL_STATE
altarpiece,hug,hug,hug,VERB,ILL_STATE
altarpiece,put down,put,put,VERB,ILL_STATE
altarpiece,throw,throw,throw,VERB,ILL_STATE
altarpiece,stand on,stand,stand,VERB,ILL_STATE
altarpiece,look at,look,look,VERB,ILL_STATE
wound,clean out,clean,clean,VERB,ILL_STATE
wound,rinse with water,rinse,rinse,VERB,ILL_STATE
wound,rinse with water,water,water,NOUN,ILL_STATE
wound,put neosporin into,put,put,VERB,ILL_STATE
wound,put neosporin into,neosporin,neosporin,NOUN,ILL_STATE
wound,put bandaid over,put,put,VERB,ILL_STATE
wound,put bandaid over,bandage,bandage,NOUN,ILL_STATE
wound,pick,pick,pick,VERB,ILL_STATE
wound,ooze,ooze,ooze,VERB,ILL_STATE
wound,bleed,bleed,bleed,VERB,ILL_STATE
wound,scab,scab,scab,VERB,ILL_STATE
veal,cook,cook,cake,VERB,ILL_STATE
veal,chew,chew,chew,VERB,ILL_STATE
veal,swallow,swallow,swallow,VERB,ILL_STATE
veal,cut,cut,cut,VERB,ILL_STATE
veal,spit out,spit,spit,VERB,ILL_STATE
veal,digest,digest,digest,VERB,ILL_STATE
suit,wear,wear,wear,VERB,ILL_STATE
suit,iron,iron,iron,VERB,ILL_STATE
suit,wash,wash,wash,VERB,ILL_STATE
suit,dry,dry,dry,VERB,ILL_STATE
suit,borrow,borrow,borrow,VERB,ILL_STATE
suit,lend,lend,lend,VERB,ILL_STATE
suit,hang up,hang,hang,VERB,ILL_STATE
suit,put on,put,put,VERB,ILL_STATE
suit,look at,look,look,VERB,ILL_STATE
suit,stand on,stand,stand,VERB,ILL_STATE
suit,ball up,ball,ball,NOUN,ILL_STATE
suit,place in bag,place,place,VERB,ILL_STATE
suit,place in bag,bag,bag,NOUN,ILL_STATE
shell,collect,collect,collect,VERB,ILL_STATE
shell,scoop items,scoop,scoop,VERB,ILL_STATE
shell,scoop items,items,item,NOUN,ILL_STATE
shell,place into jar,place,place,NOUN,ILL_STATE
shell,place into jar,jar,jar,NOUN,ILL_STATE
shell,crack open,crack,crack,VERB,ILL_STATE
shell,crack open,open,open,ADJ,ILL_STATE
shell,break,break,break,VERB,ILL_STATE
shell,throw,throw,throw,VERB,ILL_STATE
shell,step on,step,step,VERB,ILL_STATE
shell,hold,hold,hold,VERB,ILL_STATE
purse,hold,hold,hold,VERB,ILL_STATE
purse,place items in,place,place,VERB,ILL_STATE
purse,place items in,items,item,NOUN,ILL_STATE
purse,take items from,take,take,VERB,ILL_STATE
purse,take items from,items,item,NOUN,ILL_STATE
purse,hold,hold,hold,VERB,ILL_STATE
purse,put down,put,put,VERB,ILL_STATE
purse,look at,look,look,VERB,ILL_STATE
purse,step on,step,step,VERB,ILL_STATE
purse,throw,throw,throw,VERB,ILL_STATE
purse,spend money on,spend,spend,VERB,ILL_STATE
purse,spend money on,money,money,NOUN,ILL_STATE
vessel,float at sea,float,float,VERB,ILL_STATE
vessel,float at sea,sea,sea,NOUN,ILL_STATE
vessel,transport from one area to another,transport,transport,VERB,ILL_STATE
vessel,transport from one area to another,one,one,NUM,ILL_STATE
vessel,transport from one area to another,area,area,NOUN,ILL_STATE
vessel,transport from one area to another,another,another,DET,ILL_STATE
vessel,store on or near land,store,store,VERB,ILL_STATE
vessel,store on or near land,near,near,ADV,ILL_STATE
vessel,store on or near land,land,land,NOUN,ILL_STATE
vessel,clean,clean,clean,VERB,ILL_STATE
vessel,sink,sink,sink,VERB,ILL_STATE
vessel,blow up,blow,blow,VERB,ILL_STATE
vessel,sit on,sit,sit,VERB,ILL_STATE
vessel,dance on,dance,dance,VERB,ILL_STATE
vessel,lay on,lay,lay,VERB,ILL_STATE
vessel,sleep on,sleep,sleep,VERB,ILL_STATE
cane,use to walk,use,use,VERB,ILL_STATE
cane,use to walk,walk,walk,VERB,ILL_STATE
cane,use to hit,use,use,VERB,ILL_STATE
cane,use to hit,hit,hit,VERB,ILL_STATE
cane,use for balance,use,use,VERB,ILL_STATE
cane,use for balance,balance,balance,VERB,ILL_STATE
cane,decor,decor,decorate,VERB,ILL_STATE
cane,block door,block,block,VERB,ILL_STATE
cane,block door,door,door,NOUN,ILL_STATE
cane,break items,break,break,VERB,ILL_STATE
cane,break items,items,item,NOUN,ILL_STATE
cane,hit items,hit,hit,VERB,ILL_STATE
cane,hit items,items,item,NOUN,ILL_STATE
asparagus,chew,chew,chew,VERB,ILL_STATE
asparagus,swallow,swallow,swallow,VERB,ILL_STATE
asparagus,cook,cook,cake,VERB,ILL_STATE
asparagus,cut,cut,cut,VERB,ILL_STATE
asparagus,smash,smash,smash,VERB,ILL_STATE
asparagus,grow,grow,grow,VERB,ILL_STATE
asparagus,plant,plant,plant,VERB,ILL_STATE
asparagus,tear,tear,tear,VERB,ILL_STATE
platter,wash,wash,wash,VERB,ILL_STATE
platter,serve food,serve,serve,VERB,ILL_STATE
platter,serve food,food,food,NOUN,ILL_STATE
platter,stow away,stow,stow,VERB,ILL_STATE
platter,stow away,away,away,ADV,ILL_STATE
platter,stack,stack,stack,VERB,ILL_STATE
platter,collect,collect,collect,VERB,ILL_STATE
platter,display,display,display,VERB,ILL_STATE
bench,sit on,sit,sit,VERB,ILL_STATE
bench,stand on,stand,stand,VERB,ILL_STATE
bench,lay on,lay,lay,VERB,ILL_STATE
bench,block area,block,block,VERB,ILL_STATE
bench,block area,area,area,NOUN,ILL_STATE
bench,throw,throw,throw,VERB,ILL_STATE
bench,turn in different directions,turn,turn,VERB,ILL_STATE
bench,turn in different directions,different,different,ADJ,ILL_STATE
bench,turn in different directions,directions,direction,NOUN,ILL_STATE
orchard,grow fruit and vegetables,grow,grow,VERB,ILL_STATE
orchard,grow fruit and vegetables,fruit,fruit,NOUN,ILL_STATE
orchard,grow fruit and vegetables,vegetables,vegetables,NOUN,ILL_STATE
orchard,pick fruit and vegetables,pick,pick,VERB,ILL_STATE
orchard,pick fruit and vegetables,fruit,fruit,NOUN,ILL_STATE
orchard,pick fruit and vegetables,vegetables,vegetables,NOUN,ILL_STATE
orchard,water,water,water,NOUN,ILL_STATE
orchard,maintain,maintain,maintain,VERB,ILL_STATE
orchard,pull weeds from,pull,pull,VERB,ILL_STATE
orchard,pull weeds from,weeds,weed,NOUN,ILL_STATE
orchard,kill insects,kill,kill,VERB,ILL_STATE
orchard,kill insects,insects,insects,NOUN,ILL_STATE
orchard,walk on,walk,walk,VERB,ILL_STATE
orchard,run on,run,run,NOUN,ILL_STATE
rancher,take care of farm,take,take,VERB,ILL_STATE
rancher,take care of farm,care,care,NOUN,ILL_STATE
rancher,take care of farm,farm,farm,NOUN,ILL_STATE
rancher,herd animals,herd,herd,VERB,ILL_STATE
rancher,herd animals,animals,animal,NOUN,ILL_STATE
rancher,grow plants,grow,grow,VERB,ILL_STATE
rancher,grow plants,plants,plant,NOUN,ILL_STATE
rancher,maintain plants,maintain,maintain,VERB,ILL_STATE
rancher,maintain plants,plants,plant,NOUN,ILL_STATE
rancher,work,work,work,NOUN,ILL_STATE
elbow,bend,bend,bend,NOUN,ILL_STATE
elbow,straighten,straighten,straighten,VERB,ILL_STATE
elbow,break,break,break,VERB,ILL_STATE
elbow,bruise,bruise,bruise,VERB,ILL_STATE
elbow,cut,cut,cut,VERB,ILL_STATE
elbow,touch,touch,touch,VERB,ILL_STATE
elbow,kiss,kiss,kiss,VERB,ILL_STATE
elbow,crack,crack,crack,VERB,ILL_STATE
elbow,eat,eat,eat,VERB,ILL_STATE
saleslady,talk to,talk,talk,VERB,ILL_STATE
saleslady,sell product,sell,sell,VERB,ILL_STATE
saleslady,sell product,product,product,NOUN,ILL_STATE
saleslady,touch,touch,touch,VERB,ILL_STATE
saleslady,chase,chase,chase,VERB,ILL_STATE
saleslady,pick up,pick,pick,VERB,ILL_STATE
saleslady,drive around,drive,drive,VERB,ILL_STATE
saleslady,drive around,around,around,ADV,ILL_STATE
