"Username","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","word","lemma","POS"
"w10068007_TGW","Version 44","vodka",1313,"drinking","drinking","drink","VERB"
"w10068007_TGW","Version 44","vodka",1313,"fire starter","fire","fire","NOUN"
"w10068007_TGW","Version 44","vodka",1313,"fire starter","starter","starter","NOUN"
"w10068007_TGW","Version 44","vodka",1313,"cooking","cooking","cook","NOUN"
"w10068007_TGW","Version 44","vodka",1313,"smoothie mixer","smoothie","smoothie","NOUN"
"w10068007_TGW","Version 44","vodka",1313,"smoothie mixer","mixer","mixer","NOUN"
"w10068007_TGW","Version 44","vodka",1313,"cocktail mixer","cocktail","cocktail","NOUN"
"w10068007_TGW","Version 44","vodka",1313,"cocktail mixer","mixer","mixer","NOUN"
"w10068007_TGW","Version 44","vodka",1313,"shots","shots","shot","NOUN"
"w10068007_TGW","Version 44","headdress",1306,"hair protection","hair","hair","NOUN"
"w10068007_TGW","Version 44","headdress",1306,"hair protection","protection","protection","NOUN"
"w10068007_TGW","Version 44","headdress",1306,"old-fashion styler","old","old","ADJ"
"w10068007_TGW","Version 44","headdress",1306,"old-fashion styler","fashion","fashion","NOUN"
"w10068007_TGW","Version 44","headdress",1306,"old-fashion styler","style","style","NOUN"
"w10068007_TGW","Version 44","headdress",1306,"hair decoration","hair","hair","NOUN"
"w10068007_TGW","Version 44","headdress",1306,"hair decoration","decoration","decoration","NOUN"
"w10068007_TGW","Version 44","extinguisher",1297,"putting out fire","putting","put","VERB"
"w10068007_TGW","Version 44","extinguisher",1297,"putting out fire","fire","fire","NOUN"
"w10068007_TGW","Version 44","extinguisher",1297,"knocking someone out","knocking","knock","VERB"
"w10068007_TGW","Version 44","extinguisher",1297,"knocking someone out","someone","someone","PRON"
"w10068007_TGW","Version 44","extinguisher",1297,"defending yourself","defending","defend","VERB"
"w10068007_TGW","Version 44","extinguisher",1297,"protecting yourself","protecting","protect","VERB"
"w10068007_TGW","Version 44","extinguisher",1297,"saving items from a fire","saving","save","VERB"
"w10068007_TGW","Version 44","extinguisher",1297,"saving items from a fire","items","item","NOUN"
"w10068007_TGW","Version 44","extinguisher",1297,"saving items from a fire","fire","fire","NOUN"
"w10068007_TGW","Version 44","extinguisher",1297,"safety","safety","safety","NOUN"
"w10068007_TGW","Version 44","handbag",1294,"storage","storage","storage","NOUN"
"w10068007_TGW","Version 44","handbag",1294,"accessory","accessory","accessory","INTJ"
"w10068007_TGW","Version 44","handbag",1294,"could be stolen","stolen","steal","VERB"
"w10068007_TGW","Version 44","handbag",1294,"use it as a weapon","use","use","VERB"
"w10068007_TGW","Version 44","handbag",1294,"use it as a weapon","weapon","weapon","NOUN"
"w10068007_TGW","Version 44","handbag",1294,"sell it","sell","sell","VERB"
"w10068007_TGW","Version 44","handbag",1294,"fix it if its broken","fix","fix","VERB"
"w10068007_TGW","Version 44","handbag",1294,"fix it if its broken","broken","break","VERB"
"w10068007_TGW","Version 44","cradle",1307,"hold a sleeping baby","hold","hold","INTJ"
"w10068007_TGW","Version 44","cradle",1307,"hold a sleeping baby","sleeping","sleep","NOUN"
"w10068007_TGW","Version 44","cradle",1307,"hold a sleeping baby","baby","baby","NOUN"
"w10068007_TGW","Version 44","watermelon",1292,"eat it","eat","eat","VERB"
"w10068007_TGW","Version 44","watermelon",1292,"grow it","grow","grow","VERB"
"w10068007_TGW","Version 44","watermelon",1292,"blend it up and drink it","blend","blend","NOUN"
"w10068007_TGW","Version 44","watermelon",1292,"blend it up and drink it","drink","drink","NOUN"
"w10068007_TGW","Version 44","watermelon",1292,"add a fun drink to it","add","add","VERB"
"w10068007_TGW","Version 44","watermelon",1292,"add a fun drink to it","fun","fun","NOUN"
"w10068007_TGW","Version 44","watermelon",1292,"add a fun drink to it","drink","drink","NOUN"
"w10068007_TGW","Version 44","watermelon",1292,"make popsicles","make","make","VERB"
"w10068007_TGW","Version 44","watermelon",1292,"cool off in the summer time","cool","cool","ADJ"
"w10068007_TGW","Version 44","watermelon",1292,"cool off in the summer time","summer","summer","NOUN"
"w10068007_TGW","Version 44","watermelon",1292,"cool off in the summer time","time","time","NOUN"
"w10068007_TGW","Version 44","watermelon",1292,"put rubber bands around it to make it explode","put","put","VERB"
"w10068007_TGW","Version 44","watermelon",1292,"put rubber bands around it to make it explode","rubber","rubber","NOUN"
"w10068007_TGW","Version 44","watermelon",1292,"put rubber bands around it to make it explode","bands","band","NOUN"
"w10068007_TGW","Version 44","watermelon",1292,"put rubber bands around it to make it explode","around","around","ADV"
"w10068007_TGW","Version 44","watermelon",1292,"put rubber bands around it to make it explode","make","make","VERB"
"w10068007_TGW","Version 44","watermelon",1292,"put rubber bands around it to make it explode","explode","explode","NOUN"
"w10068007_TGW","Version 44","beer",1310,"drink it","drink","drink","NOUN"
"w10068007_TGW","Version 44","beer",1310,"cook with it","cook","cake","VERB"
"w10068007_TGW","Version 44","beer",1310,"play beer pong with it","play","play","VERB"
"w10068007_TGW","Version 44","beer",1310,"play beer pong with it","beer","beer","NOUN"
"w10068007_TGW","Version 44","beer",1310,"play beer pong with it","pong","pong","NOUN"
"w10068007_TGW","Version 44","cellophane",1316,"wrap presents with it to prevent wrapping paper from ripping","wrap","wrap","NOUN"
"w10068007_TGW","Version 44","cellophane",1316,"wrap presents with it to prevent wrapping paper from ripping","presents","present","NOUN"
"w10068007_TGW","Version 44","cellophane",1316,"wrap presents with it to prevent wrapping paper from ripping","prevent","prevent","VERB"
"w10068007_TGW","Version 44","cellophane",1316,"wrap presents with it to prevent wrapping paper from ripping","wrapping","wrapping","NOUN"
"w10068007_TGW","Version 44","cellophane",1316,"wrap presents with it to prevent wrapping paper from ripping","paper","paper","NOUN"
"w10068007_TGW","Version 44","cellophane",1316,"wrap presents with it to prevent wrapping paper from ripping","ripping","rip","NOUN"
"w10068007_TGW","Version 44","cellophane",1316,"decorate gifts with it","decorate","decorate","VERB"
"w10068007_TGW","Version 44","cellophane",1316,"decorate gifts with it","gifts","gift","NOUN"
"w10068007_TGW","Version 44","cellophane",1316,"wrap things with it ","wrap","wrap","NOUN"
"w10068007_TGW","Version 44","cellophane",1316,"wrap things with it ","things","thing","NOUN"
"w10068007_TGW","Version 44","divorcee",1302,"use it for money","use","use","VERB"
"w10068007_TGW","Version 44","divorcee",1302,"use it for money","money","money","NOUN"
"w10068007_TGW","Version 44","porch",1314,"for sitting","sitting","sit","VERB"
"w10068007_TGW","Version 44","porch",1314,"for storing plants","storing","storing","NOUN"
"w10068007_TGW","Version 44","porch",1314,"for storing plants","plants","plant","NOUN"
"w10068007_TGW","Version 44","porch",1314,"put rocking chairs on it","put","put","VERB"
"w10068007_TGW","Version 44","porch",1314,"put rocking chairs on it","rocking","rock","NOUN"
"w10068007_TGW","Version 44","porch",1314,"put rocking chairs on it","chairs","chair","NOUN"
"w10068007_TGW","Version 44","porch",1314,"enjoy a view from it","enjoy","enjoy","VERB"
"w10068007_TGW","Version 44","porch",1314,"enjoy a view from it","view","view","NOUN"
"w10068007_TGW","Version 44","porch",1314,"watch the sunrise/sunset","watch","watch","VERB"
"w10068007_TGW","Version 44","porch",1314,"watch the sunrise/sunset","sunrise","sunrise","NOUN"
"w10068007_TGW","Version 44","porch",1314,"watch the sunrise/sunset","sunset","sunset","NOUN"
"w10068007_TGW","Version 44","porch",1314,"enjoy the outdoors while not being in the grass ","enjoy","enjoy","VERB"
"w10068007_TGW","Version 44","porch",1314,"enjoy the outdoors while not being in the grass ","outdoors","outdoors","ADV"
"w10068007_TGW","Version 44","porch",1314,"enjoy the outdoors while not being in the grass ","grass","grass","NOUN"
"w10068007_TGW","Version 44","oregano",1303,"seasoning food","seasoning","season","VERB"
"w10068007_TGW","Version 44","oregano",1303,"seasoning food","food","food","NOUN"
"w10068007_TGW","Version 44","oregano",1303,"making food taste delicious","making","make","NOUN"
"w10068007_TGW","Version 44","oregano",1303,"making food taste delicious","food","food","NOUN"
"w10068007_TGW","Version 44","oregano",1303,"making food taste delicious","taste","taste","VERB"
"w10068007_TGW","Version 44","oregano",1303,"making food taste delicious","delicious","delicious","ADJ"
"w10073422_cas","Version 43","bathroom",1265,"bath","bath","bath","NOUN"
"w10073422_cas","Version 43","bathroom",1265,"shower","shower","shower","NOUN"
"w10073422_cas","Version 43","bathroom",1265,"wash hands","wash","wash","INTJ"
"w10073422_cas","Version 43","bathroom",1265,"wash hands","hands","hand","NOUN"
"w10073422_cas","Version 43","bathroom",1265,"potty","potty","potty","NOUN"
"w10073422_cas","Version 43","bathroom",1265,"do hair","hair","hair","NOUN"
"w10073422_cas","Version 43","bathroom",1265,"brush teeth","brush","brush","INTJ"
"w10073422_cas","Version 43","bathroom",1265,"brush teeth","teeth","tooth","NOUN"
"w10073422_cas","Version 43","sling",1286,"to hold a broken arm","hold","hold","INTJ"
"w10073422_cas","Version 43","sling",1286,"to hold a broken arm","broken","break","VERB"
"w10073422_cas","Version 43","sling",1286,"to hold a broken arm","arm","arm","X"
"w10073422_cas","Version 43","suspenders",1275,"clothes","clothes","clothe","NOUN"
"w10073422_cas","Version 43","doorbell",1264,"to let someone know you are there","let","let","VERB"
"w10073422_cas","Version 43","doorbell",1264,"to let someone know you are there","someone","someone","PRON"
"w10073422_cas","Version 43","doorbell",1264,"to let someone know you are there","know","know","VERB"
"w10073422_cas","Version 43","environment",1278,"to breathe in","breathe","breato","VERB"
"w10073422_cas","Version 43","maid",1284,"to clean up after you","clean","clean","ADJ"
"w10073422_cas","Version 43","waiter",1279,"to wait on you and bring you food","wait","wait","VERB"
"w10073422_cas","Version 43","waiter",1279,"to wait on you and bring you food","bring","bring","VERB"
"w10073422_cas","Version 43","waiter",1279,"to wait on you and bring you food","food","food","NOUN"
"w10073422_cas","Version 43","motorist",1271,"motocycles","motorcycles","motorcycle","NOUN"
"w10073422_cas","Version 43","axe",1282,"to cut trees","cut","cut","VERB"
"w10073422_cas","Version 43","axe",1282,"to cut trees","trees","tree","NOUN"
"w10073422_cas","Version 43","footbath",1277,"wash your feet","wash","wash","INTJ"
"w10073422_cas","Version 43","footbath",1277,"wash your feet","feet","foot","NOUN"
"w10073422_cas","Version 43","penny",1276,"one cent","one","one","NUM"
"w10073422_cas","Version 43","penny",1276,"one cent","cent","cent","NOUN"
"w10073422_cas","Version 43","vaginal",1272,"sex","sex","sex","NOUN"
"w10073422_cas","Version 43","minister",1281,"church","church","church","NOUN"
"w10073422_cas","Version 43","sink",1288,"to wash hands","wash","wash","INTJ"
"w10073422_cas","Version 43","sink",1288,"to wash hands","hands","hand","NOUN"
"w10073422_cas","Version 43","granny",1266,"family","family","family","NOUN"
"w10073422_cas","Version 43","daughter",1289,"child","child","child","NOUN"
"w10073422_cas","Version 43","marijuana",1285,"to get high","get","get","VERB"
"w10073422_cas","Version 43","marijuana",1285,"to get high","high","high","INTJ"
"w10078722GEC","Version 20","garage",576,"extra storage","extra","extra","ADJ"
"w10078722GEC","Version 20","garage",576,"extra storage","storage","storage","NOUN"
"w10078722GEC","Version 20","garage",576,"cars","cars","cars","NOUN"
"w10078722GEC","Version 20","garage",576,"bedroom","bedroom","bedroom","NOUN"
"w10078722GEC","Version 20","garage",576,"office","office","office","NOUN"
"w10078722GEC","Version 20","garage",576,"place for extra freezer","place","place","NOUN"
"w10078722GEC","Version 20","garage",576,"place for extra freezer","extra","extra","ADJ"
"w10078722GEC","Version 20","garage",576,"place for extra freezer","freezer","freezer","NOUN"
"w10078722GEC","Version 20","garage",576,"ping pong table holder","ping","ping","NOUN"
"w10078722GEC","Version 20","garage",576,"ping pong table holder","pong","pong","NOUN"
"w10078722GEC","Version 20","garage",576,"ping pong table holder","table","table","NOUN"
"w10078722GEC","Version 20","garage",576,"ping pong table holder","holder","holder","NOUN"
"w10078722GEC","Version 20","buddy",589,"to be a friend and do everything that comes along with that","friend","friend","NOUN"
"w10078722GEC","Version 20","buddy",589,"to be a friend and do everything that comes along with that","everything","everything","PRON"
"w10078722GEC","Version 20","buddy",589,"to be a friend and do everything that comes along with that","comes","come","VERB"
"w10078722GEC","Version 20","buddy",589,"to be a friend and do everything that comes along with that","along","along","ADV"
"w10078722GEC","Version 20","antennae",588,"for bugs to hear","bugs","bug","NOUN"
"w10078722GEC","Version 20","antennae",588,"for bugs to hear","hear","hear","VERB"
"w10078722GEC","Version 20","antennae",588,"for old cars to get radio","old","old","ADJ"
"w10078722GEC","Version 20","antennae",588,"for old cars to get radio","cars","cars","NOUN"
"w10078722GEC","Version 20","antennae",588,"for old cars to get radio","get","get","VERB"
"w10078722GEC","Version 20","antennae",588,"for old cars to get radio","radio","radio","NOUN"
"w10078722GEC","Version 20","shack",584,"to hold things","hold","hold","INTJ"
"w10078722GEC","Version 20","shack",584,"to hold things","things","thing","NOUN"
"w10078722GEC","Version 20","shack",584,"for a she-shed","shed","she","NOUN"
"w10078722GEC","Version 20","shack",584,"extra storage","extra","extra","ADJ"
"w10078722GEC","Version 20","shack",584,"extra storage","storage","storage","NOUN"
"w10078722GEC","Version 20","shack",584,"gardening area","gardening","garde","VERB"
"w10078722GEC","Version 20","shack",584,"gardening area","area","area","NOUN"
"w10078722GEC","Version 20","shack",584,"dog kennel","dog","dog","NOUN"
"w10078722GEC","Version 20","shack",584,"dog kennel","kennel","kennel","NOUN"
"w10078722GEC","Version 20","seedling",583,"to plant","plant","plant","NOUN"
"w10078722GEC","Version 20","flapjack",572,"eat","eat","eat","VERB"
"w10078722GEC","Version 20","flapjack",572,"name restaurant after","name","name","NOUN"
"w10078722GEC","Version 20","flapjack",572,"name restaurant after","restaurant","restaurant","NOUN"
"w10078722GEC","Version 20","neurologist",596,"diagnose","diagnose","diagnose","NOUN"
"w10078722GEC","Version 20","neurologist",596,"treat","treat","treat","VERB"
"w10078722GEC","Version 20","neurologist",596,"perform surgery","perform","perform","VERB"
"w10078722GEC","Version 20","neurologist",596,"perform surgery","surgery","surgery","NOUN"
"w10078722GEC","Version 20","neurologist",596,"help people","help","help","VERB"
"w10078722GEC","Version 20","neurologist",596,"help people","people","people","NOUN"
"w10078722GEC","Version 20","theatergoer",582,"to watch theater","watch","watch","VERB"
"w10078722GEC","Version 20","theatergoer",582,"to watch theater","theater","theater","NOUN"
"w10078722GEC","Version 20","theatergoer",582,"to judge","judge","judge","NOUN"
"w10078722GEC","Version 20","theatergoer",582,"to throw tomatoes","throw","throw","INTJ"
"w10078722GEC","Version 20","theatergoer",582,"to throw tomatoes","tomatoes","tomatoe","NOUN"
"w10078722GEC","Version 20","obstetrician",599,"take care of moms","take","take","VERB"
"w10078722GEC","Version 20","obstetrician",599,"take care of moms","care","care","NOUN"
"w10078722GEC","Version 20","obstetrician",599,"take care of moms","moms","moms","NOUN"
"w10078722GEC","Version 20","obstetrician",599,"help people have babies","help","help","VERB"
"w10078722GEC","Version 20","obstetrician",599,"help people have babies","people","people","NOUN"
"w10078722GEC","Version 20","obstetrician",599,"help people have babies","babies","baby","NOUN"
"w10078722GEC","Version 20","obstetrician",599,"help people get pregnant","help","help","VERB"
"w10078722GEC","Version 20","obstetrician",599,"help people get pregnant","people","people","NOUN"
"w10078722GEC","Version 20","obstetrician",599,"help people get pregnant","get","get","VERB"
"w10078722GEC","Version 20","obstetrician",599,"help people get pregnant","pregnant","pregnant","ADJ"
"w10078722GEC","Version 20","obstetrician",599,"help mothers during labor","help","help","VERB"
"w10078722GEC","Version 20","obstetrician",599,"help mothers during labor","mothers","mother","NOUN"
"w10078722GEC","Version 20","obstetrician",599,"help mothers during labor","labor","labor","NOUN"
"w10078722GEC","Version 20","obstetrician",599,"deliver babies","deliver","deliver","VERB"
"w10078722GEC","Version 20","obstetrician",599,"deliver babies","babies","baby","NOUN"
"w10078722GEC","Version 20","obstetrician",599,"make sure every one is healthy","make","make","VERB"
"w10078722GEC","Version 20","obstetrician",599,"make sure every one is healthy","sure","sure","ADJ"
"w10078722GEC","Version 20","obstetrician",599,"make sure every one is healthy","every","every","DET"
"w10078722GEC","Version 20","obstetrician",599,"make sure every one is healthy","one","one","NUM"
"w10078722GEC","Version 20","obstetrician",599,"make sure every one is healthy","healthy","healthy","ADJ"
"w10078722GEC","Version 20","obstetrician",599,"perform check ups","perform","perform","VERB"
"w10078722GEC","Version 20","obstetrician",599,"perform check ups","check","check","VERB"
"w10078722GEC","Version 20","obstetrician",599,"perform check ups","ups","ups","NOUN"
"w10078722GEC","Version 20","skittle",578,"to eat","eat","eat","VERB"
"w10078722GEC","Version 20","skittle",578,"to sort","sort","sort","ADV"
"w10078722GEC","Version 20","cocoa",575,"to drink","drink","drink","NOUN"
"w10078722GEC","Version 20","cocoa",575,"to eat","eat","eat","VERB"
"w10078722GEC","Version 20","cocoa",575,"to bake with","bake","bake","VERB"
"w10078722GEC","Version 20","cocoa",575,"to make food brown","make","make","VERB"
"w10078722GEC","Version 20","cocoa",575,"to make food brown","food","food","NOUN"
"w10078722GEC","Version 20","cocoa",575,"to make food brown","brown","brown","ADJ"
"w10078722GEC","Version 20","stepladder",600,"hold for someone else","hold","hold","INTJ"
"w10078722GEC","Version 20","stepladder",600,"hold for someone else","someone","someone","PRON"
"w10078722GEC","Version 20","stepladder",600,"hold for someone else","else","else","ADJ"
"w10078722GEC","Version 20","stepladder",600,"to step on","step","step","NOUN"
"w10078722GEC","Version 20","stepladder",600,"to get off of","get","get","VERB"
"w10078722GEC","Version 20","stepladder",600,"to climb","climb","climb","VERB"
"w10078722GEC","Version 20","sedan",587,"to drive","drive","drive","VERB"
"w10078722GEC","Version 20","sedan",587,"to sit in","sit","sit","VERB"
"w10078722GEC","Version 20","sedan",587,"to listen to music","listen","listen","VERB"
"w10078722GEC","Version 20","sedan",587,"to listen to music","music","music","NOUN"
"w10078722GEC","Version 20","sedan",587,"to hold groceries","hold","hold","INTJ"
"w10078722GEC","Version 20","sedan",587,"to hold groceries","groceries","grocery","NOUN"
"w10078722GEC","Version 20","tambourine",580,"to play","play","play","VERB"
"w10078722GEC","Version 20","tambourine",580,"to shake","shake","shake","NOUN"
"w10078722GEC","Version 20","tambourine",580,"music","music","music","NOUN"
"w10078722GEC","Version 20","crosswalk",597,"to walk across","walk","walk","VERB"
"w10078722GEC","Version 20","crosswalk",597,"to walk across","across","across","ADP"
"w10078722GEC","Version 20","crosswalk",597,"to drive over","drive","drive","VERB"
"w10078722GEC","Version 20","instructor",581,"to teach","teach","teach","NOUN"
"w10078722GEC","Version 20","instructor",581,"to show","show","show","VERB"
"w10078722GEC","Version 20","instructor",581,"to talk","talk","talk","VERB"
"w10078722GEC","Version 20","gem",598,"to be pretty","pretty","pretty","ADV"
"w10078722GEC","Version 20","gem",598,"make into necklaces","make","make","VERB"
"w10078722GEC","Version 20","gem",598,"make into necklaces","necklaces","necklace","NOUN"
"w10078722GEC","Version 20","gem",598,"to call a loved one","call","call","NOUN"
"w10078722GEC","Version 20","gem",598,"to call a loved one","loved","love","VERB"
"w10078722GEC","Version 20","gem",598,"to call a loved one","one","one","NUM"
"w10078722GEC","Version 20","jam",574,"to eat","eat","eat","VERB"
"w10078722GEC","Version 20","jam",574,"to make","make","make","VERB"
"w10078722GEC","Version 20","jam",574,"to sit in pantry","sit","sit","VERB"
"w10078722GEC","Version 20","jam",574,"to sit in pantry","pantry","pantry","NOUN"
"w10078722GEC","Version 20","smock",595,"a dress maybe","dress","dress","NOUN"
"w10078722GEC","Version 20","smock",595,"a dress maybe","maybe","maybe","ADV"
"w10078722GEC","Version 20","hashish",585,"food maybe","food","food","NOUN"
"w10078722GEC","Version 20","hashish",585,"food maybe","maybe","maybe","ADV"
"w10078722GEC","Version 20","dinner",573,"to eat","eat","eat","VERB"
"w10078722GEC","Version 20","dinner",573,"to cook","cook","cake","VERB"
"w10078722GEC","Version 20","dinner",573,"to serve others","serve","serve","VERB"
"w10078722GEC","Version 20","dinner",573,"to serve others","others","other","NOUN"
"w10078722GEC","Version 20","dinner",573,"a time of day","time","time","NOUN"
"w10078722GEC","Version 20","dinner",573,"a time of day","day","day","NOUN"
"w10078722GEC","Version 20","firewood",594,"to burn","burn","burn","VERB"
"w10078722GEC","Version 20","firewood",594,"to sit there","sit","sit","VERB"
"w10078722GEC","Version 20","firewood",594,"to help","help","help","VERB"
"w10078722GEC","Version 20","rodent",592,"to spray stuff on","spray","spray","NOUN"
"w10078722GEC","Version 20","rodent",592,"to spray stuff on","stuff","stuff","NOUN"
"w10078722GEC","Version 20","rodent",592,"to be annoying","annoying","annoy","ADJ"
"w10078722GEC","Version 20","rodent",592,"to eat","eat","eat","VERB"
"w10078722GEC","Version 20","breasts",590,"breastfeeding","breastfeeding","breastfeeding","NOUN"
"w10078722GEC","Version 20","breasts",590,"squeeze","squeeze","squeeze","NOUN"
"w10078722GEC","Version 20","breasts",590,"to use","use","use","VERB"
"w10078722GEC","Version 20","breasts",590,"get into bars for free","get","get","VERB"
"w10078722GEC","Version 20","breasts",590,"get into bars for free","bars","bar","NOUN"
"w10078722GEC","Version 20","breasts",590,"get into bars for free","free","free","ADJ"
"w10078722GEC","Version 20","sketchbook",593,"to draw","draw","dree","VERB"
"w10078722GEC","Version 20","sketchbook",593,"to write","write","write","X"
"w10078722GEC","Version 20","sketchbook",593,"to sketch","sketch","sketch","NOUN"
"w10078722GEC","Version 20","sketchbook",593,"to show others","show","show","VERB"
"w10078722GEC","Version 20","sketchbook",593,"to show others","others","other","NOUN"
"w10078722GEC","Version 20","craftsman",586,"to craft","craft","craft","NOUN"
"w10078722GEC","Version 20","craftsman",586,"to make","make","make","VERB"
"w10078722GEC","Version 20","craftsman",586,"to talk","talk","talk","VERB"
"w10078722GEC","Version 20","novel",579,"to read","read","read","VERB"
"w10078722GEC","Version 20","novel",579,"to analyze","analyze","analyze","NOUN"
"w10078722GEC","Version 20","poinsettia",577,"to look pretty","look","look","VERB"
"w10078722GEC","Version 20","poinsettia",577,"to look pretty","pretty","pretty","ADV"
"w10078722GEC","Version 20","poinsettia",577,"can kill little animals","can","can","AUX"
"w10078722GEC","Version 20","poinsettia",577,"can kill little animals","kill","kill","VERB"
"w10078722GEC","Version 20","poinsettia",577,"can kill little animals","little","little","ADJ"
"w10078722GEC","Version 20","poinsettia",577,"can kill little animals","animals","animal","NOUN"
"w10078722GEC","Version 20","pastry",591,"to eat","eat","eat","VERB"
"w10078722GEC","Version 20","pastry",591,"to cook","cook","cake","VERB"
"w10078722GEC","Version 20","pastry",591,"to brag about making","brag","brag","X"
"w10078722GEC","Version 20","pastry",591,"to brag about making","making","make","NOUN"
"w10078722GEC","Version 20","oilcloth",601,"to hold oil maybe","hold","hold","INTJ"
"w10078722GEC","Version 20","oilcloth",601,"to hold oil maybe","oil","oil","NOUN"
"w10078722GEC","Version 20","oilcloth",601,"to hold oil maybe","maybe","maybe","ADV"
"W10080760_mns","Version 35","encyclopedia",1043,"read","read","read","VERB"
"W10080760_mns","Version 35","encyclopedia",1043,"flip through","flip","flip","VERB"
"W10080760_mns","Version 35","encyclopedia",1043,"study","study","study","NOUN"
"W10080760_mns","Version 35","encyclopedia",1043,"memorize","memorize","memorize","NOUN"
"W10080760_mns","Version 35","watch",1042,"set time","set","set","VERB"
"W10080760_mns","Version 35","watch",1042,"set time","time","time","NOUN"
"W10080760_mns","Version 35","watch",1042,"look at","look","look","VERB"
"W10080760_mns","Version 35","watch",1042,"timer","timer","timer","NOUN"
"W10080760_mns","Version 35","watch",1042,"alarm","alarm","alarm","NOUN"
"W10080760_mns","Version 35","watch",1042,"touch","touch","touch","NOUN"
"W10080760_mns","Version 35","genitalia",1035,"fondle","fondle","fondle","NOUN"
"W10080760_mns","Version 35","genitalia",1035,"clean","clean","clean","ADJ"
"W10080760_mns","Version 35","genitalia",1035,"wipe","wipe","wipe","INTJ"
"W10080760_mns","Version 35","genitalia",1035,"penetrate","penetrate","penetrate","VERB"
"W10080760_mns","Version 35","genitalia",1035,"stroke","stroke","stroke","NOUN"
"W10080760_mns","Version 35","genitalia",1035,"lick","lick","lick","NOUN"
"W10080760_mns","Version 35","genitalia",1035,"suck","suck","suck","VERB"
"W10080760_mns","Version 35","genitalia",1035,"pee","pee","pee","NOUN"
"W10080760_mns","Version 35","nurse",1034,"check up","check","check","VERB"
"W10080760_mns","Version 35","nurse",1034,"talk to","talk","talk","VERB"
"W10080760_mns","Version 35","nurse",1034,"hug","hug","hug","X"
"W10080760_mns","Version 35","nurse",1034,"prescriptions","prescriptions","prescription","NOUN"
"W10080760_mns","Version 35","nurse",1034,"listen to my heart","listen","listen","VERB"
"W10080760_mns","Version 35","nurse",1034,"listen to my heart","heart","heart","NOUN"
"W10080760_mns","Version 35","nurse",1034,"hear my lungs","hear","hear","VERB"
"W10080760_mns","Version 35","nurse",1034,"hear my lungs","lungs","lung","NOUN"
"W10080760_mns","Version 35","nurse",1034,"look at my ears","look","look","VERB"
"W10080760_mns","Version 35","nurse",1034,"look at my ears","ears","ears","NOUN"
"W10080760_mns","Version 35","nurse",1034,"look in my throat","look","look","VERB"
"W10080760_mns","Version 35","nurse",1034,"look in my throat","throat","throat","NOUN"
"W10080760_mns","Version 35","fence",1047,"hop","hop","hop","VERB"
"W10080760_mns","Version 35","fence",1047,"close","close","close","ADJ"
"W10080760_mns","Version 35","fence",1047,"open","open","open","ADJ"
"W10080760_mns","Version 35","fence",1047,"build","build","build","NOUN"
"W10080760_mns","Version 35","fence",1047,"jump","jump","jump","VERB"
"W10080760_mns","Version 35","fence",1047,"climb","climb","climb","VERB"
"W10080760_mns","Version 35","fence",1047,"clean","clean","clean","ADJ"
"W10080760_mns","Version 35","fence",1047,"paint","paint","paint","VERB"
"W10080760_mns","Version 35","fence",1047,"trap","trap","trap","NOUN"
"W10080760_mns","Version 35","farmhand",1027,"plant","plant","plant","NOUN"
"W10080760_mns","Version 35","patrolman",1045,"keep watch","keep","keep","VERB"
"W10080760_mns","Version 35","patrolman",1045,"keep watch","watch","watch","VERB"
"W10080760_mns","Version 35","patrolman",1045,"write tickets","write","write","X"
"W10080760_mns","Version 35","patrolman",1045,"write tickets","tickets","ticket","NOUN"
"W10080760_mns","Version 35","workbook",1030,"write","write","write","X"
"W10080760_mns","Version 35","workbook",1030,"read","read","read","VERB"
"W10080760_mns","Version 35","workbook",1030,"plan","plan","plan","NOUN"
"W10080760_mns","Version 35","workbook",1030,"carry","carry","carry","VERB"
"W10080760_mns","Version 35","workbook",1030,"doodle","doodle","doodle","NOUN"
"W10080760_mns","Version 35","workbook",1030,"keep track","keep","keep","VERB"
"W10080760_mns","Version 35","workbook",1030,"keep track","track","track","NOUN"
"W10080760_mns","Version 35","slipcover",1037,"fold","fold","fold","VERB"
"W10080760_mns","Version 35","slipcover",1037,"wash","wash","wash","INTJ"
"W10080760_mns","Version 35","caseworker",1040,"talk to","talk","talk","VERB"
"W10080760_mns","Version 35","caseworker",1040,"cry to","cry","cry","VERB"
"W10080760_mns","Version 35","caseworker",1040,"report","report","report","NOUN"
"W10080760_mns","Version 35","creamer",1048,"mix","mix","mix","NOUN"
"W10080760_mns","Version 35","creamer",1048,"stir","stir","stir","NOUN"
"W10080760_mns","Version 35","creamer",1048,"shake","shake","shake","NOUN"
"W10080760_mns","Version 35","creamer",1048,"flavor","flavor","flavor","NOUN"
"W10080760_mns","Version 35","creamer",1048,"drink","drink","drink","NOUN"
"W10080760_mns","Version 35","creamer",1048,"throw away","throw","throw","INTJ"
"W10080760_mns","Version 35","creamer",1048,"throw away","away","away","ADV"
"W10080760_mns","Version 35","creamer",1048,"buy","buy","buy","VERB"
"W10080760_mns","Version 35","creamer",1048,"sell","sell","sell","VERB"
"W10080760_mns","Version 35","creamer",1048,"smell","smell","smell","INTJ"
"W10080760_mns","Version 35","creamer",1048,"drop","drop","drop","VERB"
"W10080760_mns","Version 35","scar",1026,"bandage","bandage","bandage","NOUN"
