"Username","Trial","Condition.Number","Condition.Notes","Stimuli.Cue","Procedure.Item","Procedure.Max.Time","Procedure.Min.Time","Response.RT","Response.RTfirst","Response.RTlast","affordance","affordance_corrected"
"w10080302_stt",40,24,"List 49","scissor",1468,"-","-",5063,1111,4883,"open","open"
"w10080416_AMH",11,16,"List 16","bayonet",472,"-","-",17410,5750,13712,"killing","killing"
"w10080416_AMH",11,16,"List 16","bayonet",472,"-","-",17410,5750,13712,"fighting","fighting"
"w10080416_AMH",11,16,"List 16","bayonet",472,"-","-",17410,5750,13712,"war","war"
"w10080416_AMH",12,16,"List 16","paintbox",479,"-","-",11106,2295,6629,"painting","painting"
"w10080416_AMH",12,16,"List 16","paintbox",479,"-","-",11106,2295,6629,"storage","storage"
"w10080416_AMH",13,16,"List 16","note",460,"-","-",22036,3859,21173,"studying","studying"
"w10080416_AMH",13,16,"List 16","note",460,"-","-",22036,3859,21173,"communicating","communicating"
"w10080416_AMH",13,16,"List 16","note",460,"-","-",22036,3859,21173,"remembering","remembering"
"w10080416_AMH",13,16,"List 16","note",460,"-","-",22036,3859,21173,"reminding","reminding"
"w10080416_AMH",13,16,"List 16","note",460,"-","-",22036,3859,21173,"addressing","addressing"
"w10080416_AMH",14,16,"List 16","rupee",481,"-","-",8088,5634,6916,"not","not"
"w10080416_AMH",14,16,"List 16","rupee",481,"-","-",8088,5634,6916,"sure","sure"
"w10080416_AMH",15,16,"List 16","spatula",462,"-","-",17338,2361,16024,"baking","baking"
"w10080416_AMH",15,16,"List 16","spatula",462,"-","-",17338,2361,16024,"cleaning","cleaning"
"w10080416_AMH",15,16,"List 16","spatula",462,"-","-",17338,2361,16024,"cooking","cooking"
"w10080416_AMH",15,16,"List 16","spatula",462,"-","-",17338,2361,16024,"flipping","flipping"
"w10080416_AMH",15,16,"List 16","spatula",462,"-","-",17338,2361,16024,"(burgers)","(burgers)"
"w10080416_AMH",16,16,"List 16","pole",476,"-","-",28856,5071,28034,"pole","pole"
"w10080416_AMH",16,16,"List 16","pole",476,"-","-",28856,5071,28034,"vaulting","vaulting"
"w10080416_AMH",16,16,"List 16","pole",476,"-","-",28856,5071,28034,"grabbing","grabbing"
"w10080416_AMH",16,16,"List 16","pole",476,"-","-",28856,5071,28034,"balance","balance"
"w10080416_AMH",16,16,"List 16","pole",476,"-","-",28856,5071,28034,"dancing","dancing"
"w10080416_AMH",16,16,"List 16","pole",476,"-","-",28856,5071,28034,"holding","holding"
"w10080416_AMH",16,16,"List 16","pole",476,"-","-",28856,5071,28034,"supporting","supporting"
"w10080416_AMH",17,16,"List 16","policewoman",480,"-","-",17757,3769,16550,"fighting","fighting"
"w10080416_AMH",17,16,"List 16","policewoman",480,"-","-",17757,3769,16550,"protecting","protecting"
"w10080416_AMH",17,16,"List 16","policewoman",480,"-","-",17757,3769,16550,"guarding","guarding"
"w10080416_AMH",18,16,"List 16","jean",478,"-","-",4192,2045,2984,"wearing","wearing"
"w10080416_AMH",19,16,"List 16","sardine",454,"-","-",6756,1921,2652,"eating","eating"
"w10080416_AMH",20,16,"List 16","cocaine",469,"-","-",19942,3806,17915,"inhaling","inhaling"
"w10080416_AMH",20,16,"List 16","cocaine",469,"-","-",19942,3806,17915,"sniffing","sniffing"
"w10080416_AMH",20,16,"List 16","cocaine",469,"-","-",19942,3806,17915,"absorbing","absorbing"
"w10080416_AMH",20,16,"List 16","cocaine",469,"-","-",19942,3806,17915,"abusing","abusing"
"w10080416_AMH",20,16,"List 16","cocaine",469,"-","-",19942,3806,17915,"overdosing","overdosing"
"w10080416_AMH",21,16,"List 16","lake",466,"-","-",25233,5507,23637,"fishing","fishing"
"w10080416_AMH",21,16,"List 16","lake",466,"-","-",25233,5507,23637,"swimming","swimming"
"w10080416_AMH",21,16,"List 16","lake",466,"-","-",25233,5507,23637,"skiing","skiing"
"w10080416_AMH",21,16,"List 16","lake",466,"-","-",25233,5507,23637,"wakeboarding","wake boarding"
"w10080416_AMH",21,16,"List 16","lake",466,"-","-",25233,5507,23637,"paddleboarding","paddle boarding"
"w10080416_AMH",21,16,"List 16","lake",466,"-","-",25233,5507,23637,"kayaking","kayaking"
"w10080416_AMH",21,16,"List 16","lake",466,"-","-",25233,5507,23637,"canoeing","canoeing"
"w10080416_AMH",22,16,"List 16","coal",459,"-","-",13465,3445,12442,"grilling","grilling"
"w10080416_AMH",22,16,"List 16","coal",459,"-","-",13465,3445,12442,"mining","mining"
"w10080416_AMH",23,16,"List 16","nickel",468,"-","-",12008,3245,9555,"purchasing","purchasing"
"w10080416_AMH",23,16,"List 16","nickel",468,"-","-",12008,3245,9555,"buying","buying"
"w10080416_AMH",24,16,"List 16","paraphernalia",473,"-","-",5900,3930,5223,"not","not"
"w10080416_AMH",24,16,"List 16","paraphernalia",473,"-","-",5900,3930,5223,"sure","sure"
"w10080416_AMH",25,16,"List 16","stoop",474,"-","-",19859,3645,18834,"bending","bending"
"w10080416_AMH",25,16,"List 16","stoop",474,"-","-",19859,3645,18834,"dropping","dropping"
"w10080416_AMH",25,16,"List 16","stoop",474,"-","-",19859,3645,18834,"down","down"
"w10080416_AMH",25,16,"List 16","stoop",474,"-","-",19859,3645,18834,"to","to"
"w10080416_AMH",25,16,"List 16","stoop",474,"-","-",19859,3645,18834,"one's","one's"
"w10080416_AMH",25,16,"List 16","stoop",474,"-","-",19859,3645,18834,"level","level"
"w10080416_AMH",26,16,"List 16","easel",471,"-","-",17227,2659,16094,"painting","painting"
"w10080416_AMH",26,16,"List 16","easel",471,"-","-",17227,2659,16094,"presenting","presenting"
"w10080416_AMH",26,16,"List 16","easel",471,"-","-",17227,2659,16094,"objects","objects"
"w10080416_AMH",26,16,"List 16","easel",471,"-","-",17227,2659,16094,"displaying","displaying"
"w10080416_AMH",26,16,"List 16","easel",471,"-","-",17227,2659,16094,"holding","holding"
"w10080416_AMH",27,16,"List 16","lip",464,"-","-",18693,2716,17627,"eating","eating"
"w10080416_AMH",27,16,"List 16","lip",464,"-","-",18693,2716,17627,"kissing","kissing"
"w10080416_AMH",27,16,"List 16","lip",464,"-","-",18693,2716,17627,"talking","talking"
"w10080416_AMH",27,16,"List 16","lip",464,"-","-",18693,2716,17627,"salivating","salivating"
"w10080416_AMH",28,16,"List 16","soap",453,"-","-",17911,1550,16701,"washing","washing"
"w10080416_AMH",28,16,"List 16","soap",453,"-","-",17911,1550,16701,"cleaning","cleaning"
"w10080416_AMH",28,16,"List 16","soap",453,"-","-",17911,1550,16701,"disinfecting","disinfecting"
"w10080416_AMH",29,16,"List 16","scientist",457,"-","-",11336,2141,9191,"researching","researching"
"w10080416_AMH",29,16,"List 16","scientist",457,"-","-",11336,2141,9191,"discovering","discovering"
"w10080416_AMH",29,16,"List 16","scientist",457,"-","-",11336,2141,9191,"investigating","investigating"
"w10080416_AMH",30,16,"List 16","genital",465,"-","-",29962,8959,26364,"reproducing","reproducing"
"w10080416_AMH",30,16,"List 16","genital",465,"-","-",29962,8959,26364,"having","having"
"w10080416_AMH",30,16,"List 16","genital",465,"-","-",29962,8959,26364,"intercourse","intercourse"
"w10080416_AMH",30,16,"List 16","genital",465,"-","-",29962,8959,26364,"urinating","urinating"
"w10080416_AMH",31,16,"List 16","checklist",458,"-","-",24892,6435,23504,"reminding","reminding"
"w10080416_AMH",31,16,"List 16","checklist",458,"-","-",24892,6435,23504,"organizing","organizing"
"w10080416_AMH",32,16,"List 16","mutton",475,"-","-",3722,1921,2945,"not","not"
"w10080416_AMH",32,16,"List 16","mutton",475,"-","-",3722,1921,2945,"sure","sure"
"w10080416_AMH",33,16,"List 16","apprentice",467,"-","-",14443,2770,13590,"helping","helping"
"w10080416_AMH",33,16,"List 16","apprentice",467,"-","-",14443,2770,13590,"teaching","teaching"
"w10080416_AMH",33,16,"List 16","apprentice",467,"-","-",14443,2770,13590,"assisting","assisting"
"w10080416_AMH",34,16,"List 16","mortician",452,"-","-",3720,1933,2907,"not","not"
"w10080416_AMH",34,16,"List 16","mortician",452,"-","-",3720,1933,2907,"sure","sure"
"w10080416_AMH",35,16,"List 16","raindrop",461,"-","-",18577,6051,17677,"getting","getting"
"w10080416_AMH",35,16,"List 16","raindrop",461,"-","-",18577,6051,17677,"wet","wet"
"w10080416_AMH",35,16,"List 16","raindrop",461,"-","-",18577,6051,17677,"drinking","drinking"
"w10080416_AMH",35,16,"List 16","raindrop",461,"-","-",18577,6051,17677,"enjoying","enjoying"
"w10080416_AMH",36,16,"List 16","cellar",477,"-","-",14293,2217,12804,"imprisoning","imprisoning"
"w10080416_AMH",36,16,"List 16","cellar",477,"-","-",14293,2217,12804,"storing","storing"
"w10080416_AMH",36,16,"List 16","cellar",477,"-","-",14293,2217,12804,"hiding","hiding"
"w10080416_AMH",37,16,"List 16","collar",470,"-","-",28386,8311,24691,"owning","owning"
"w10080416_AMH",37,16,"List 16","collar",470,"-","-",28386,8311,24691,"(a","(a"
"w10080416_AMH",37,16,"List 16","collar",470,"-","-",28386,8311,24691,"dog)","dog)"
"w10080416_AMH",37,16,"List 16","collar",470,"-","-",28386,8311,24691,"on","on"
"w10080416_AMH",37,16,"List 16","collar",470,"-","-",28386,8311,24691,"a","a"
"w10080416_AMH",37,16,"List 16","collar",470,"-","-",28386,8311,24691,"shirt","shirt"
"w10080416_AMH",38,16,"List 16","satin",456,"-","-",16556,2717,15435,"wearing","wearing"
"w10080416_AMH",38,16,"List 16","satin",456,"-","-",16556,2717,15435,"sleeping","sleeping"
"w10080416_AMH",38,16,"List 16","satin",456,"-","-",16556,2717,15435,"with","with"
"w10080416_AMH",38,16,"List 16","satin",456,"-","-",16556,2717,15435,"cloth","cloth"
"w10080416_AMH",38,16,"List 16","satin",456,"-","-",16556,2717,15435,"material","material"
"w10080416_AMH",39,16,"List 16","linen",463,"-","-",10920,4140,9450,"sleeping","sleeping"
"w10080416_AMH",39,16,"List 16","linen",463,"-","-",10920,4140,9450,"wearing","wearing"
"w10080416_AMH",39,16,"List 16","linen",463,"-","-",10920,4140,9450,"sewing","sewing"
"w10080416_AMH",40,16,"List 16","thigh",455,"-","-",14404,2510,13528,"walking","walking"
"w10080416_AMH",40,16,"List 16","thigh",455,"-","-",14404,2510,13528,"running","running"
"w10080416_AMH",40,16,"List 16","thigh",455,"-","-",14404,2510,13528,"exercising","exercising"
"w10080416_AMH",40,16,"List 16","thigh",455,"-","-",14404,2510,13528,"sitting","sitting"
"w10080416_AMH",40,16,"List 16","thigh",455,"-","-",14404,2510,13528,"standing","standing"
"w10080416_AMH",40,16,"List 16","thigh",455,"-","-",14404,2510,13528,"moving","moving"
"w10080447sh",11,16,"List 66","sherbet",1977,"-","-",15354,2075,10538,"eating","eating"
"w10080447sh",11,16,"List 66","sherbet",1977,"-","-",15354,2075,10538,"melting","melting"
"w10080447sh",11,16,"List 66","sherbet",1977,"-","-",15354,2075,10538,"freezing","freezing"
"w10080447sh",12,16,"List 66","object",1968,"-","-",23171,2110,21347,"throw","throw"
"w10080447sh",12,16,"List 66","object",1968,"-","-",23171,2110,21347,"eat","eat"
"w10080447sh",12,16,"List 66","object",1968,"-","-",23171,2110,21347,"sink","sink"
"w10080447sh",12,16,"List 66","object",1968,"-","-",23171,2110,21347,"clean","clean"
"w10080447sh",12,16,"List 66","object",1968,"-","-",23171,2110,21347,"cook","cook"
"w10080447sh",12,16,"List 66","object",1968,"-","-",23171,2110,21347,"fly","fly"
"w10080447sh",12,16,"List 66","object",1968,"-","-",23171,2110,21347,"ride","ride"
"w10080447sh",12,16,"List 66","object",1968,"-","-",23171,2110,21347,"crash","crash"
"w10080447sh",12,16,"List 66","object",1968,"-","-",23171,2110,21347,"kill","kill"
"w10080447sh",12,16,"List 66","object",1968,"-","-",23171,2110,21347,"sit","sit"
"w10080447sh",12,16,"List 66","object",1968,"-","-",23171,2110,21347,"on","on"
"w10080447sh",13,16,"List 66","violin",1957,"-","-",12984,1752,8849,"play","play"
"w10080447sh",13,16,"List 66","violin",1957,"-","-",12984,1752,8849,"listening","listening"
"w10080447sh",13,16,"List 66","violin",1957,"-","-",12984,1752,8849,"throwing","throwing"
"w10080447sh",14,16,"List 66","ballerina",1981,"-","-",20315,7619,18615,"dancing","dancing"
"w10080447sh",14,16,"List 66","ballerina",1981,"-","-",20315,7619,18615,"twirling","twirling"
"w10080447sh",14,16,"List 66","ballerina",1981,"-","-",20315,7619,18615,"cleaning","cleaning"
"w10080447sh",14,16,"List 66","ballerina",1981,"-","-",20315,7619,18615,"spinning","spinning"
"w10080447sh",14,16,"List 66","ballerina",1981,"-","-",20315,7619,18615,"throwing","throwing"
"w10080447sh",15,16,"List 66","anvil",1973,"-","-",8508,3887,6080,"unknown","unknown"
"w10080447sh",16,16,"List 66","manicurist",1964,"-","-",21588,2854,18662,"fixing","fixing"
"w10080447sh",16,16,"List 66","manicurist",1964,"-","-",21588,2854,18662,"painting","painting"
"w10080447sh",16,16,"List 66","manicurist",1964,"-","-",21588,2854,18662,"clipping","clipping"
"w10080447sh",16,16,"List 66","manicurist",1964,"-","-",21588,2854,18662,"shaving","shaving"
"w10080447sh",16,16,"List 66","manicurist",1964,"-","-",21588,2854,18662,"soaking","soaking"
"w10080447sh",17,16,"List 66","boardinghouse",1965,"-","-",26175,8747,18078,"boarding","boarding"
"w10080447sh",17,16,"List 66","boardinghouse",1965,"-","-",26175,8747,18078,"supervision","supervision"
"w10080447sh",17,16,"List 66","boardinghouse",1965,"-","-",26175,8747,18078,"family","family"
"w10080447sh",18,16,"List 66","pedestrian",1970,"-","-",28649,4886,26618,"passenger","passenger"
"w10080447sh",18,16,"List 66","pedestrian",1970,"-","-",28649,4886,26618,"cook","cook"
"w10080447sh",18,16,"List 66","pedestrian",1970,"-","-",28649,4886,26618,"teacher","teacher"
"w10080447sh",18,16,"List 66","pedestrian",1970,"-","-",28649,4886,26618,"doctor","doctor"
"w10080447sh",18,16,"List 66","pedestrian",1970,"-","-",28649,4886,26618,"lawyer","lawyer"
"w10080447sh",18,16,"List 66","pedestrian",1970,"-","-",28649,4886,26618,"nurse","nurse"
"w10080447sh",18,16,"List 66","pedestrian",1970,"-","-",28649,4886,26618,"artist","artist"
"w10080447sh",18,16,"List 66","pedestrian",1970,"-","-",28649,4886,26618,"chef","chef"
"w10080447sh",19,16,"List 66","azalea",1955,"-","-",9553,6322,8064,"unknown","unknown"
"w10080447sh",20,16,"List 66","afro",1963,"-","-",18010,15109,16435,"unknown","unknown"
"w10080447sh",21,16,"List 66","grandpa",1960,"-","-",30766,3478,28660,"babysitter","babysitter"
"w10080447sh",21,16,"List 66","grandpa",1960,"-","-",30766,3478,28660,"chef","chef"
"w10080447sh",21,16,"List 66","grandpa",1960,"-","-",30766,3478,28660,"artist","artist"
"w10080447sh",21,16,"List 66","grandpa",1960,"-","-",30766,3478,28660,"father","father"
"w10080447sh",21,16,"List 66","grandpa",1960,"-","-",30766,3478,28660,"figure","figure"
"w10080447sh",21,16,"List 66","grandpa",1960,"-","-",30766,3478,28660,"substitute","substitute"
"w10080447sh",21,16,"List 66","grandpa",1960,"-","-",30766,3478,28660,"teacher","teacher"
"w10080447sh",21,16,"List 66","grandpa",1960,"-","-",30766,3478,28660,"gardener","gardener"
"w10080447sh",22,16,"List 66","handlebar",1959,"-","-",13264,5189,9588,"gripper","gripper"
"w10080447sh",22,16,"List 66","handlebar",1959,"-","-",13264,5189,9588,"weapon","weapon"
"w10080447sh",23,16,"List 66","egg",1953,"-","-",35543,2213,33874,"food","food"
"w10080447sh",23,16,"List 66","egg",1953,"-","-",35543,2213,33874,"throwing","throwing"
"w10080447sh",23,16,"List 66","egg",1953,"-","-",35543,2213,33874,"at","at"
"w10080447sh",23,16,"List 66","egg",1953,"-","-",35543,2213,33874,"someone","someone"
"w10080447sh",23,16,"List 66","egg",1953,"-","-",35543,2213,33874,"nourishment","nourishment"
"w10080447sh",23,16,"List 66","egg",1953,"-","-",35543,2213,33874,"weapon","weapon"
"w10080447sh",23,16,"List 66","egg",1953,"-","-",35543,2213,33874,"form","form"
"w10080447sh",23,16,"List 66","egg",1953,"-","-",35543,2213,33874,"of","of"
"w10080447sh",23,16,"List 66","egg",1953,"-","-",35543,2213,33874,"life","life"
"w10080447sh",24,16,"List 66","fryer",1969,"-","-",24077,2516,22189,"cooker","cooker"
"w10080447sh",24,16,"List 66","fryer",1969,"-","-",24077,2516,22189,"weapon","weapon"
"w10080447sh",24,16,"List 66","fryer",1969,"-","-",24077,2516,22189,"throwing","throwing"
"w10080447sh",24,16,"List 66","fryer",1969,"-","-",24077,2516,22189,"at","at"
"w10080447sh",24,16,"List 66","fryer",1969,"-","-",24077,2516,22189,"someone","someone"
"w10080447sh",24,16,"List 66","fryer",1969,"-","-",24077,2516,22189,"gift","gift"
"w10080447sh",24,16,"List 66","fryer",1969,"-","-",24077,2516,22189,"present","present"
"w10080447sh",25,16,"List 66","surfboard",1961,"-","-",19087,2019,17415,"weapon","weapon"
"w10080447sh",25,16,"List 66","surfboard",1961,"-","-",19087,2019,17415,"throwing","throwing"
"w10080447sh",25,16,"List 66","surfboard",1961,"-","-",19087,2019,17415,"at","at"
"w10080447sh",25,16,"List 66","surfboard",1961,"-","-",19087,2019,17415,"someone","someone"
"w10080447sh",25,16,"List 66","surfboard",1961,"-","-",19087,2019,17415,"fun","fun"
"w10080447sh",25,16,"List 66","surfboard",1961,"-","-",19087,2019,17415,"pastime","pastime"
"w10080447sh",25,16,"List 66","surfboard",1961,"-","-",19087,2019,17415,"hobby","hobby"
"w10080447sh",26,16,"List 66","biologist",1952,"-","-",16905,1750,15116,"scientist","scientist"
"w10080447sh",26,16,"List 66","biologist",1952,"-","-",16905,1750,15116,"miracle","miracle"
"w10080447sh",26,16,"List 66","biologist",1952,"-","-",16905,1750,15116,"worker","worker"
"w10080447sh",26,16,"List 66","biologist",1952,"-","-",16905,1750,15116,"teacher","teacher"
"w10080447sh",27,16,"List 66","briefs",1958,"-","-",13935,4012,11491,"underwear","underwear"
"w10080447sh",27,16,"List 66","briefs",1958,"-","-",13935,4012,11491,"clothes","clothes"
"w10080447sh",27,16,"List 66","briefs",1958,"-","-",13935,4012,11491,"present","present"
"w10080447sh",27,16,"List 66","briefs",1958,"-","-",13935,4012,11491,"or","or"
"w10080447sh",27,16,"List 66","briefs",1958,"-","-",13935,4012,11491,"gift","gift"
"w10080447sh",28,16,"List 66","sauerkraut",1971,"-","-",17197,2855,14040,"garnishment","garnishment"
"w10080447sh",28,16,"List 66","sauerkraut",1971,"-","-",17197,2855,14040,"food","food"
"w10080447sh",28,16,"List 66","sauerkraut",1971,"-","-",17197,2855,14040,"put","put"
"w10080447sh",28,16,"List 66","sauerkraut",1971,"-","-",17197,2855,14040,"on","on"
"w10080447sh",28,16,"List 66","sauerkraut",1971,"-","-",17197,2855,14040,"crackers","crackers"
"w10080447sh",28,16,"List 66","sauerkraut",1971,"-","-",17197,2855,14040,"something","something"
"w10080447sh",28,16,"List 66","sauerkraut",1971,"-","-",17197,2855,14040,"to","to"
"w10080447sh",28,16,"List 66","sauerkraut",1971,"-","-",17197,2855,14040,"throw","throw"
"w10080447sh",28,16,"List 66","sauerkraut",1971,"-","-",17197,2855,14040,"at","at"
"w10080447sh",28,16,"List 66","sauerkraut",1971,"-","-",17197,2855,14040,"someone","someone"
"w10080447sh",29,16,"List 66","apparatus",1972,"-","-",20918,4257,17967,"could","could"
"w10080447sh",29,16,"List 66","apparatus",1972,"-","-",20918,4257,17967,"be","be"
"w10080447sh",29,16,"List 66","apparatus",1972,"-","-",20918,4257,17967,"anything","anything"
"w10080447sh",29,16,"List 66","apparatus",1972,"-","-",20918,4257,17967,"used","used"
"w10080447sh",29,16,"List 66","apparatus",1972,"-","-",20918,4257,17967,"for","for"
"w10080447sh",29,16,"List 66","apparatus",1972,"-","-",20918,4257,17967,"cooking","cooking"
"w10080447sh",29,16,"List 66","apparatus",1972,"-","-",20918,4257,17967,"used","used"
"w10080447sh",29,16,"List 66","apparatus",1972,"-","-",20918,4257,17967,"as","as"
"w10080447sh",29,16,"List 66","apparatus",1972,"-","-",20918,4257,17967,"a","a"
"w10080447sh",29,16,"List 66","apparatus",1972,"-","-",20918,4257,17967,"tool","tool"
"w10080447sh",30,16,"List 66","council",1974,"-","-",19395,4413,17778,"authority","authority"
"w10080447sh",30,16,"List 66","council",1974,"-","-",19395,4413,17778,"figure","figure"
"w10080447sh",30,16,"List 66","council",1974,"-","-",19395,4413,17778,"teacher","teacher"
"w10080447sh",30,16,"List 66","council",1974,"-","-",19395,4413,17778,"lawyer","lawyer"
"w10080447sh",30,16,"List 66","council",1974,"-","-",19395,4413,17778,"doctor","doctor"
"w10080447sh",30,16,"List 66","council",1974,"-","-",19395,4413,17778,"nurse","nurse"
"w10080447sh",30,16,"List 66","council",1974,"-","-",19395,4413,17778,"security","security"
"w10080447sh",31,16,"List 66","ledger",1979,"-","-",19838,4168,18316,"hold","hold"
"w10080447sh",31,16,"List 66","ledger",1979,"-","-",19838,4168,18316,"notes","notes"
"w10080447sh",31,16,"List 66","ledger",1979,"-","-",19838,4168,18316,"take","take"
"w10080447sh",31,16,"List 66","ledger",1979,"-","-",19838,4168,18316,"notes","notes"
"w10080447sh",31,16,"List 66","ledger",1979,"-","-",19838,4168,18316,"information","information"
"w10080447sh",31,16,"List 66","ledger",1979,"-","-",19838,4168,18316,"business","business"
"w10080447sh",31,16,"List 66","ledger",1979,"-","-",19838,4168,18316,"solutions","solutions"
"w10080447sh",32,16,"List 66","earth",1966,"-","-",18282,7896,16952,"home","home"
"w10080447sh",32,16,"List 66","earth",1966,"-","-",18282,7896,16952,"work","work"
"w10080447sh",32,16,"List 66","earth",1966,"-","-",18282,7896,16952,"life","life"
"w10080447sh",32,16,"List 66","earth",1966,"-","-",18282,7896,16952,"family","family"
"w10080447sh",32,16,"List 66","earth",1966,"-","-",18282,7896,16952,"friends","friends"
"w10080447sh",33,16,"List 66","compasses",1975,"-","-",20258,3129,17807,"location","location"
"w10080447sh",33,16,"List 66","compasses",1975,"-","-",20258,3129,17807,"help","help"
"w10080447sh",33,16,"List 66","compasses",1975,"-","-",20258,3129,17807,"when","when"
"w10080447sh",33,16,"List 66","compasses",1975,"-","-",20258,3129,17807,"lost","lost"
"w10080447sh",33,16,"List 66","compasses",1975,"-","-",20258,3129,17807,"means","means"
"w10080447sh",33,16,"List 66","compasses",1975,"-","-",20258,3129,17807,"of","of"
"w10080447sh",33,16,"List 66","compasses",1975,"-","-",20258,3129,17807,"where","where"
"w10080447sh",33,16,"List 66","compasses",1975,"-","-",20258,3129,17807,"abouts","about"
"w10080447sh",34,16,"List 66","pallet",1962,"-","-",21508,2167,19125,"hold","hold"
"w10080447sh",34,16,"List 66","pallet",1962,"-","-",21508,2167,19125,"furniture","furniture"
"w10080447sh",34,16,"List 66","pallet",1962,"-","-",21508,2167,19125,"hold","hold"
"w10080447sh",34,16,"List 66","pallet",1962,"-","-",21508,2167,19125,"goods","goods"
"w10080447sh",34,16,"List 66","pallet",1962,"-","-",21508,2167,19125,"stacking","stacking"
"w10080447sh",34,16,"List 66","pallet",1962,"-","-",21508,2167,19125,"stackable","stack able"
"w10080447sh",34,16,"List 66","pallet",1962,"-","-",21508,2167,19125,"factories","factories"
"w10080447sh",35,16,"List 66","passionflower",1967,"-","-",4517,2325,3062,"unknown","unknown"
"w10080447sh",36,16,"List 66","photocopy",1980,"-","-",11838,1981,10740,"copy","copy"
"w10080447sh",36,16,"List 66","photocopy",1980,"-","-",11838,1981,10740,"copies","copies"
"w10080447sh",36,16,"List 66","photocopy",1980,"-","-",11838,1981,10740,"studies","studies"
"w10080447sh",36,16,"List 66","photocopy",1980,"-","-",11838,1981,10740,"research","research"
"w10080447sh",37,16,"List 66","veil",1956,"-","-",16866,1992,15162,"used","used"
"w10080447sh",37,16,"List 66","veil",1956,"-","-",16866,1992,15162,"on","on"
"w10080447sh",37,16,"List 66","veil",1956,"-","-",16866,1992,15162,"dress","dress"
"w10080447sh",37,16,"List 66","veil",1956,"-","-",16866,1992,15162,"cover","cover"
"w10080447sh",37,16,"List 66","veil",1956,"-","-",16866,1992,15162,"a","a"
"w10080447sh",37,16,"List 66","veil",1956,"-","-",16866,1992,15162,"face","face"
"w10080447sh",37,16,"List 66","veil",1956,"-","-",16866,1992,15162,"fashion","fashion"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"hurt","hurt"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"someone","someone"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"throw","throw"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"at","at"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"someone","someone"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"kill","kill"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"someone","someone"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"break","break"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"up","up"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"bricks","bricks"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"break","break"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"up","up"
"w10080447sh",38,16,"List 66","sledge",1978,"-","-",17740,1749,15870,"concrete","concrete"
"w10080447sh",39,16,"List 66","produce",1954,"-","-",19613,2552,17279,"source","source"
"w10080447sh",39,16,"List 66","produce",1954,"-","-",19613,2552,17279,"of","of"
"w10080447sh",39,16,"List 66","produce",1954,"-","-",19613,2552,17279,"food","food"
"w10080447sh",39,16,"List 66","produce",1954,"-","-",19613,2552,17279,"to","to"
"w10080447sh",39,16,"List 66","produce",1954,"-","-",19613,2552,17279,"cook","cook"
"w10080447sh",39,16,"List 66","produce",1954,"-","-",19613,2552,17279,"with","with"
"w10080447sh",39,16,"List 66","produce",1954,"-","-",19613,2552,17279,"to","to"
"w10080447sh",39,16,"List 66","produce",1954,"-","-",19613,2552,17279,"throw","throw"
"w10080447sh",39,16,"List 66","produce",1954,"-","-",19613,2552,17279,"to","to"
"w10080447sh",39,16,"List 66","produce",1954,"-","-",19613,2552,17279,"buy","buy"
"w10080447sh",39,16,"List 66","produce",1954,"-","-",19613,2552,17279,"to","to"
"w10080447sh",39,16,"List 66","produce",1954,"-","-",19613,2552,17279,"grow","grow"
"w10080447sh",40,16,"List 66","viola",1976,"-","-",12784,3005,11112,"to","to"
"w10080447sh",40,16,"List 66","viola",1976,"-","-",12784,3005,11112,"play","play"
"w10080447sh",40,16,"List 66","viola",1976,"-","-",12784,3005,11112,"music","music"
"w10080447sh",40,16,"List 66","viola",1976,"-","-",12784,3005,11112,"to","to"
"w10080447sh",40,16,"List 66","viola",1976,"-","-",12784,3005,11112,"listen","listen"
"w10080447sh",40,16,"List 66","viola",1976,"-","-",12784,3005,11112,"to","to"
"w10080447sh",40,16,"List 66","viola",1976,"-","-",12784,3005,11112,"to","to"
"w10080447sh",40,16,"List 66","viola",1976,"-","-",12784,3005,11112,"showcase","showcase"
"w10080762",11,5,"List 55","leash",1646,"-","-",72040,17847,26497,"hold","hold"
"w10080762",11,5,"List 55","leash",1646,"-","-",72040,17847,26497,"a","a"
"w10080762",11,5,"List 55","leash",1646,"-","-",72040,17847,26497,"dog","dog"
"w10080762",12,5,"List 55","breeches",1623,"-","-",6636,4231,5657,"not","not"
"w10080762",12,5,"List 55","breeches",1623,"-","-",6636,4231,5657,"sure","sure"
"w10080762",13,5,"List 55","dishwater",1639,"-","-",13973,2367,12280,"to","to"
